ablation,batch_size,best_val_loss,branch_diversity_weight,branch_entropy_weight,branch_routing,branch_synthesis,campaign,canonical_loss_weight,core_field_weight,core_warmup_epochs,dissipative_symbol_scale,dissipative_time_step,effective_metadata_flow_loss_weight,epochs,family,final_train_branch_diversity_loss,final_train_branch_entropy_loss,final_train_canonical_consistency,final_train_core_field_loss,final_train_core_warmup_loss,final_train_highfreq_core_loss,final_train_metadata_flow_loss,final_train_packet_space_loss,final_train_residual_energy,final_train_route_l1,final_train_symbol_order_loss,final_train_symbol_proxy,final_train_transport_proxy,frame_type,freeze_refinement_epochs,grad_clip_norm,height,highfreq_core_loss_weight,highfreq_cutoff,in_channels,learning_rate,local_refine_scale,loss_config,max_modes,max_test_samples,max_train_samples,max_val_samples,metadata_flow_loss_weight,mode_strategy,model,model_variant,num_canonical_branches,oom_fallback,out_channels,packet_space_loss_weight,parameters,patch_size,pdo_symbol_order,pdo_symbol_scale,proxy_temperature,reference_source,refine_lowpass_cutoff,regime,requested_batch_size,residual_energy_weight,route_bias_init,route_l1_weight,row_type,run_id,runtime_seconds,scenario,seed,skip_lowpass_cutoff,source_kind,sparse_topk,stride,symbol_order,symbol_order_loss_weight,symbol_order_target,symbol_proxy_weight,test_branch_diversity,test_branch_entropy,test_branch_spread,test_branch_usage_max,test_canonical_flow_error,test_core_relative_l2,test_dissipative_multiplier_mean,test_dissipative_symbol_norm,test_high_frequency_relative_error_proxy,test_loss,test_metadata_shift_norm,test_packet_consistency,test_packet_wavefront_localization_error,test_pdo_identity_norm,test_pdo_identity_order_proxy,test_phase_error,test_raw_refine_correction_norm,test_refine_correction_norm,test_refine_high_frequency_fraction,test_refine_lowpass_removed_norm,test_refine_relative_energy,test_refinement_energy,test_relative_l2,test_residual_energy,test_route_mean,test_sobolev_h1_error_proxy,test_sobolev_h2_error_proxy,test_symbol_budget,test_symbol_error_proxy,test_symbol_order_proxy,test_symbol_order_scaling_error_proxy,test_symplectic_defect_proxy,test_tokenizer_active_fraction,test_tokenizer_covering_radius,test_tokenizer_phase_window_diameter,test_tokenizer_reconstruction_error,test_transport_budget,test_transported_input_norm,test_transported_input_shift_norm,test_transported_landing_gate,test_transported_landing_norm,test_transported_synthesis_shift_norm,test_wavefront_confidence_proxy,test_wf_transport_error_proxy,token_refine_scale,transport_highpass_cutoff,transport_parameterization,transport_proxy_weight,transport_stencil,transported_decoder_channels,transported_decoder_scale,transported_decoder_transport_gate,transported_input_scale,transported_synthesis_mode,transported_synthesis_scale,wavefront_confidence_scale,weight_decay,width,window_type
no_transport,1,0.3093999922275543,0.01,0.01,metadata_softmax,sum,helmholtz_branched_highk,0.02,2.0,2,0.0,1.0,0.0,4,helmholtz_highk,0.0027768732979893684,0.014978957362473011,0.0,0.3064943850040436,0.0,0.1914725974202156,0.0,0.17923220992088318,9.460058084109768e-11,0.006691193440929055,0.023573403246700764,0.6214486211538315,0.04836566373705864,anisotropic_gabor,2,1.0,192,1.0,0.16,3,0.0001,0.05,proxy_0.20_0.05,8,1,2,1,0.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K6_modes8_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_frameanisotropic_gabor_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0_br3_brroutemetadata_softmax_brent0.01_brdiv0.01,3,False,1,0.05,438197,16,-2.0,0.0,0.05,,0.16,control,1,0.5,-5.0,0.05,run,helmholtz_branched_highk_helmholtz_highk_control_proxy_0p20_0p05_no_transport_11_hamiltonian_verlet_anisotropic_gabor_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_True_0p0_3_metadata_softmax_0p01_0p01_0p0_0p01_0p05_1p0_0p0_2_2,1.2582382000000507,helmholtz_highk_control,11,0.16,tcno_cache,True,16,0.0,0.01,0.0,0.05,0.6572191268205643,1.0821674764156342,0.0,0.38534699380397797,5.56887123082106e-08,0.5591813921928406,1.0,0.0,79.68099975585938,0.31268298625946045,5.56887123082106e-08,0.3552108407020569,0.04148141294717789,0.0,2.1634393495423287e-12,1.4533320665359497,0.0024206943344324827,0.00205166800878942,1.6121008878950543e-14,0.0012846863828599453,1.1418570949883744e-10,1.1418570949883744e-10,0.5591806769371033,1.1418570949883744e-10,0.006690202280879021,0.5627744197845459,0.5663521885871887,0.22397342324256897,0.22397342324256897,-0.10791612067259848,0.23976421356201172,0.0,1.0,0.06372366100549698,1.3623838424682617,0.7317667007446289,0.0,66.34009552001953,0.0002817351487465203,0.391377717256546,0.07707038521766663,2.16043486034323e-06,0.0,0.07041824609041214,0.0,0.16,hamiltonian_verlet,0.2,6,16,1.0,True,1.0,warp,1.0,2.0,0.0001,192,gaussian
no_transport,1,0.30911293625831604,0.01,0.01,metadata_softmax,sum,helmholtz_branched_highk,0.02,2.0,2,0.0,1.0,0.0,4,helmholtz_highk,0.0027281148359179497,0.010932224802672863,0.0,0.3064099848270416,0.0,0.19144973158836365,0.0,0.17906774953007698,1.623494602642772e-10,0.006691196700558066,0.0013929030537838116,0.6212574541568756,0.04836566373705864,anisotropic_gabor,2,1.0,192,1.0,0.16,3,0.0001,0.05,proxy_0.20_0.05,8,1,2,1,0.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K6_modes8_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_frameanisotropic_gabor_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0_br3_brroutemetadata_softmax_brent0.01_brdiv0.01,3,False,1,0.05,438197,16,-2.0,0.0,0.05,,0.16,control,1,0.5,-5.0,0.05,run,helmholtz_branched_highk_helmholtz_highk_control_proxy_0p20_0p05_no_transport_19_hamiltonian_verlet_anisotropic_gabor_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_True_0p0_3_metadata_softmax_0p01_0p01_0p0_0p01_0p05_1p0_0p0_2_2,1.2517229999975825,helmholtz_highk_control,19,0.16,tcno_cache,True,16,0.0,0.01,0.0,0.05,0.6607102155685425,1.0865626633167267,0.0,0.3849320709705353,5.789607726569557e-08,0.5590107440948486,1.0,0.0,79.68434143066406,0.3124885857105255,5.789607726569557e-08,0.35536181926727295,0.04141804575920105,0.0,2.236776410792507e-12,1.4819231033325195,0.0029643524903804064,0.0025836622808128595,1.4608587505914733e-14,0.001453297445550561,1.8107941535117078e-10,1.8107941535117078e-10,0.5590068101882935,1.8107941535117078e-10,0.006690205540508032,0.5626020431518555,0.5661808252334595,0.25854353606700897,0.25854353606700897,0.06942497007548809,0.41323280334472656,0.0,1.0,0.06372366100549698,1.3623838424682617,0.7317676544189453,0.0,66.34013366699219,0.0002812625025399029,0.3913750946521759,0.05237334594130516,2.2790752609580522e-06,0.0,0.07036217302083969,0.0,0.16,hamiltonian_verlet,0.2,6,16,1.0,True,1.0,warp,1.0,2.0,0.0001,192,gaussian
no_transport_no_carrier,1,0.19830039143562317,0.01,0.01,metadata_softmax,sum,helmholtz_branched_highk,0.02,2.0,2,0.0,1.0,0.0,4,helmholtz_highk,0.002393306349404156,0.01104870904237032,0.0,0.4756077826023102,0.0,0.36081475019454956,0.0,0.17860516533255577,3.273579879392585e-10,0.0066912369802594185,0.014283230528235435,0.6208019703626633,0.04836566373705864,anisotropic_gabor,2,1.0,192,1.0,0.16,3,0.0001,0.05,proxy_0.20_0.05,8,1,2,1,0.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K6_modes8_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_frameanisotropic_gabor_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0_br3_brroutemetadata_softmax_brent0.01_brdiv0.01,3,False,1,0.05,438197,16,-2.0,0.0,0.05,,0.16,control,1,0.5,-5.0,0.05,run,helmholtz_branched_highk_helmholtz_highk_control_proxy_0p20_0p05_no_transport_no_carrier_7_hamiltonian_verlet_anisotropic_gabor_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_True_0p0_3_metadata_softmax_0p01_0p01_0p0_0p01_0p05_1p0_0p0_2_2,0.8961248000014166,helmholtz_highk_control,7,0.16,tcno_cache,True,16,0.0,0.01,0.0,0.05,0.6611475795507431,1.0863367319107056,0.0,0.38160286098718643,5.6321013630622474e-08,0.5544404983520508,1.0,0.0,1.6580426692962646,0.30740395188331604,5.6321013630622474e-08,0.40429019927978516,0.07323043793439865,0.0,2.1084365807097494e-12,1.4610965251922607,0.003772400552406907,0.0037079034373164177,1.0357049622772806e-14,0.0006945930072106421,3.729532793705914e-10,3.729532793705914e-10,0.5544402599334717,3.729532793705914e-10,0.006690303795039654,0.5563345551490784,0.5572568774223328,0.22722774371504784,0.22722774371504784,-0.10467913933098316,0.410616397857666,0.0,1.0,0.06372366100549698,1.3623838424682617,0.7317732572555542,0.0,0.0,0.0,0.009858204983174801,0.0,8.733861989185243e-08,0.0,0.032328154891729355,0.0,0.16,hamiltonian_verlet,0.2,6,16,1.0,True,1.0,warp,1.0,2.0,0.0001,192,gaussian
no_transport_no_carrier,1,0.19833607971668243,0.01,0.01,metadata_softmax,sum,helmholtz_branched_highk,0.02,2.0,2,0.0,1.0,0.0,4,helmholtz_highk,0.0027881028363481164,0.015037281904369593,0.0,0.47601355612277985,0.0,0.3610066622495651,0.0,0.17884144559502602,7.556513401119069e-11,0.006691294489428401,0.025554470717906952,0.620995819568634,0.04836566373705864,anisotropic_gabor,2,1.0,192,1.0,0.16,3,0.0001,0.05,proxy_0.20_0.05,8,1,2,1,0.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K6_modes8_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_frameanisotropic_gabor_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0_br3_brroutemetadata_softmax_brent0.01_brdiv0.01,3,False,1,0.05,438197,16,-2.0,0.0,0.05,,0.16,control,1,0.5,-5.0,0.05,run,helmholtz_branched_highk_helmholtz_highk_control_proxy_0p20_0p05_no_transport_no_carrier_11_hamiltonian_verlet_anisotropic_gabor_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_True_0p0_3_metadata_softmax_0p01_0p01_0p0_0p01_0p05_1p0_0p0_2_2,0.9028953999986697,helmholtz_highk_control,11,0.16,tcno_cache,True,16,0.0,0.01,0.0,0.05,0.6571664065122604,1.082071214914322,0.0,0.38549941033124924,5.529543400939474e-08,0.5544328689575195,1.0,0.0,1.552055835723877,0.3073953092098236,5.529543400939474e-08,0.40438053011894226,0.07320462167263031,0.0,2.2184421725850167e-12,1.7330595254898071,0.0020954138599336147,0.00189987535122782,1.565210160374593e-14,0.0008838733192533255,9.791467636688367e-11,9.791467636688367e-11,0.5544324517250061,9.791467636688367e-11,0.0066903880797326565,0.5563262701034546,0.5572484135627747,0.22386434674263,0.22386434674263,-0.11828545946627855,0.15192747116088867,0.0,1.0,0.06372366100549698,1.3623838424682617,0.7317668795585632,0.0,0.0,0.0,0.010388600639998913,0.0,9.429624014956062e-08,0.0,0.03231944888830185,0.0,0.16,hamiltonian_verlet,0.2,6,16,1.0,True,1.0,warp,1.0,2.0,0.0001,192,gaussian
no_transport_no_carrier,1,0.19800926744937897,0.01,0.01,metadata_softmax,sum,helmholtz_branched_highk,0.02,2.0,2,0.0,1.0,0.0,4,helmholtz_highk,0.0027553924592211843,0.011045942083001137,0.0,0.4758180230855942,0.0,0.36090654134750366,0.0,0.17872030287981033,1.609583508144219e-10,0.006691295187920332,0.005432460457086563,0.6208173930644989,0.04836566373705864,anisotropic_gabor,2,1.0,192,1.0,0.16,3,0.0001,0.05,proxy_0.20_0.05,8,1,2,1,0.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K6_modes8_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_frameanisotropic_gabor_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0_br3_brroutemetadata_softmax_brent0.01_brdiv0.01,3,False,1,0.05,438197,16,-2.0,0.0,0.05,,0.16,control,1,0.5,-5.0,0.05,run,helmholtz_branched_highk_helmholtz_highk_control_proxy_0p20_0p05_no_transport_no_carrier_19_hamiltonian_verlet_anisotropic_gabor_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_True_0p0_3_metadata_softmax_0p01_0p01_0p0_0p01_0p05_1p0_0p0_2_2,0.903386900001351,helmholtz_highk_control,19,0.16,tcno_cache,True,16,0.0,0.01,0.0,0.05,0.6606249362230301,1.0864066183567047,0.0,0.3852485865354538,5.79440175840773e-08,0.5541902780532837,1.0,0.0,1.6620376110076904,0.3071223795413971,5.79440175840773e-08,0.40373626351356506,0.07312905043363571,0.0,2.401784446239702e-12,1.7038229703903198,0.0026536721270531416,0.0025719935074448586,1.1557475727049914e-14,0.0006533173145726323,1.7944747077169865e-10,1.7944747077169865e-10,0.5541862845420837,1.7944747077169865e-10,0.006690389011055231,0.5560808181762695,0.5570030808448792,0.2598547711968422,0.2598547711968422,0.09824898326769471,0.7014102935791016,0.0,1.0,0.06372366100549698,1.3623838424682617,0.7317677140235901,0.0,0.0,0.0,0.010131004266440868,0.0,9.196870109917654e-08,0.0,0.03229384869337082,0.0,0.16,hamiltonian_verlet,0.2,6,16,1.0,True,1.0,warp,1.0,2.0,0.0001,192,gaussian
no_symbol,1,0.28555724024772644,0.01,0.01,metadata_softmax,sum,helmholtz_branched_highk,0.02,2.0,2,0.0,1.0,0.0,4,helmholtz_highk,0.002274860511533916,0.010736908297985792,0.0,0.3019057810306549,0.0,0.18692310899496078,0.0,0.17898539081215858,3.309066215484435e-10,0.006691187620162964,7.35842580209895e-24,0.6212624311447144,0.0483339074999094,anisotropic_gabor,2,1.0,192,1.0,0.16,3,0.0001,0.05,proxy_0.20_0.05,8,1,2,1,0.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K6_modes8_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_frameanisotropic_gabor_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0_br3_brroutemetadata_softmax_brent0.01_brdiv0.01,3,False,1,0.05,1335725,16,-2.0,0.0,0.05,,0.16,control,1,0.5,-5.0,0.05,run,helmholtz_branched_highk_helmholtz_highk_control_proxy_0p20_0p05_no_symbol_7_hamiltonian_verlet_anisotropic_gabor_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_True_0p0_3_metadata_softmax_0p01_0p01_0p0_0p01_0p05_1p0_0p0_2_2,98.49853159999839,helmholtz_highk_control,7,0.16,tcno_cache,True,16,0.0,0.01,0.0,0.05,0.6612444370985031,1.086741417646408,0.00031815846887184307,0.38076258450746536,0.001496126758866012,0.5458370447158813,1.0,0.0,51.77823257446289,0.2979377806186676,0.001496126758866012,0.37479254603385925,0.029066551476716995,0.0,1.0272047986102694e-12,1.5317785739898682,0.0038157536182552576,0.003693160368129611,8.773618089636878e-15,0.0009594490984454751,3.699933692757895e-10,3.699933692757895e-10,0.5458367466926575,3.699933692757895e-10,0.006690192501991987,0.5482551455497742,0.5503972768783569,0.0,0.0,1.0272047986102694e-12,0.08919191360473633,0.0,1.0,0.06372366100549698,1.3623838424682617,0.7317734956741333,0.08805716782808304,58.11705780029297,15.886631965637207,0.3603478670120239,0.05114779621362686,0.19509008526802063,0.8774547129869461,0.05312327295541763,0.0,0.16,hamiltonian_verlet,0.2,6,16,1.0,True,1.0,warp,1.0,2.0,0.0001,192,gaussian
no_symbol,1,0.2946607172489166,0.01,0.01,metadata_softmax,sum,helmholtz_branched_highk,0.02,2.0,2,0.0,1.0,0.0,4,helmholtz_highk,0.0030380127718672156,0.015505822841078043,0.0,0.30274179577827454,0.0,0.18769074976444244,0.0,0.17919323593378067,9.097747555308899e-11,0.006691196700558066,4.189766978411695e-24,0.621399998664856,0.048309823498129845,anisotropic_gabor,2,1.0,192,1.0,0.16,3,0.0001,0.05,proxy_0.20_0.05,8,1,2,1,0.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K6_modes8_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_frameanisotropic_gabor_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0_br3_brroutemetadata_softmax_brent0.01_brdiv0.01,3,False,1,0.05,1335725,16,-2.0,0.0,0.05,,0.16,control,1,0.5,-5.0,0.05,run,helmholtz_branched_highk_helmholtz_highk_control_proxy_0p20_0p05_no_symbol_11_hamiltonian_verlet_anisotropic_gabor_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_True_0p0_3_metadata_softmax_0p01_0p01_0p0_0p01_0p05_1p0_0p0_2_2,98.53658879999784,helmholtz_highk_control,11,0.16,tcno_cache,True,16,0.0,0.01,0.0,0.05,0.656570628285408,1.081510066986084,0.0003379086992936209,0.38843223452568054,0.0012145094806328416,0.5491786599159241,1.0,0.0,57.90503692626953,0.301596462726593,0.0012145094806328416,0.3720413148403168,0.03157594054937363,0.0,7.159770687567221e-13,1.3252055644989014,0.0023533145431429148,0.0020187434274703264,1.5436243727467644e-14,0.0012094478588551283,1.1055027726580846e-10,1.1055027726580846e-10,0.5491780042648315,1.1055027726580846e-10,0.0066902050748467445,0.5518327355384827,0.5542609095573425,0.0,0.0,7.159770687567221e-13,0.10648727416992188,0.0,1.0,0.06372366100549698,1.3623838424682617,0.7317664623260498,0.08741188235580921,59.64788055419922,13.77700138092041,0.3663637042045593,0.07270031422376633,0.13348619639873505,0.8773698210716248,0.056317877024412155,0.0,0.16,hamiltonian_verlet,0.2,6,16,1.0,True,1.0,warp,1.0,2.0,0.0001,192,gaussian
no_symbol,1,0.29624661803245544,0.01,0.01,metadata_softmax,sum,helmholtz_branched_highk,0.02,2.0,2,0.0,1.0,0.0,4,helmholtz_highk,0.00267704576253891,0.010408180300146341,0.0,0.302551805973053,0.0,0.1874789148569107,0.0,0.17915887385606766,1.6129635821426902e-10,0.006691192975267768,2.1461512389614182e-24,0.6213911175727844,0.04831432178616524,anisotropic_gabor,2,1.0,192,1.0,0.16,3,0.0001,0.05,proxy_0.20_0.05,8,1,2,1,0.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K6_modes8_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_frameanisotropic_gabor_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0_br3_brroutemetadata_softmax_brent0.01_brdiv0.01,3,False,1,0.05,1335725,16,-2.0,0.0,0.05,,0.16,control,1,0.5,-5.0,0.05,run,helmholtz_branched_highk_helmholtz_highk_control_proxy_0p20_0p05_no_symbol_19_hamiltonian_verlet_anisotropic_gabor_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_True_0p0_3_metadata_softmax_0p01_0p01_0p0_0p01_0p05_1p0_0p0_2_2,98.64141350000136,helmholtz_highk_control,19,0.16,tcno_cache,True,16,0.0,0.01,0.0,0.05,0.6610808968544006,1.0871141254901886,0.00022183385226526298,0.3847222924232483,0.0009864416206255555,0.5501224994659424,1.0,0.0,60.42121505737305,0.3026302456855774,0.0009864416206255555,0.37076336145401,0.030787494033575058,0.0,1.6358244731793379e-12,1.46848464012146,0.0029084738343954086,0.002576251048594713,1.2566424104369558e-14,0.0013498705811798573,1.8004205071253665e-10,1.8004205071253665e-10,0.5501183867454529,1.8004205071253665e-10,0.006690201815217733,0.5528732538223267,0.5554191470146179,0.0,0.0,1.6358244731793379e-12,0.08306360244750977,0.0,1.0,0.06372366100549698,1.3623838424682617,0.7317683696746826,0.07928504981100559,60.33983612060547,12.269137382507324,0.3690377473831177,0.04777636379003525,0.1009281575679779,0.878120556473732,0.05780348926782608,0.0,0.16,hamiltonian_verlet,0.2,6,16,1.0,True,1.0,warp,1.0,2.0,0.0001,192,gaussian
full,1,0.507371187210083,0.01,0.01,metadata_softmax,sum,helmholtz_branched_highk,0.02,2.0,2,0.0,1.0,0.0,4,helmholtz_highk,0.002454923582263291,0.008851185441017151,0.0,0.5066738873720169,0.0,0.22520967572927475,0.0,0.179929219186306,2.4524658692737233e-10,0.00669118738733232,0.003681943635456264,0.622213214635849,0.04834250919520855,anisotropic_gabor,2,1.0,192,1.0,0.16,3,0.0001,0.05,proxy_0.20_0.05,8,1,2,1,0.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K6_modes8_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_frameanisotropic_gabor_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0_br3_brroutemetadata_softmax_brent0.01_brdiv0.01,3,False,1,0.05,1696301,16,-2.0,0.0,0.05,,0.16,positive,1,0.5,-5.0,0.05,run,helmholtz_branched_highk_helmholtz_highk_positive_proxy_0p20_0p05_full_7_hamiltonian_verlet_anisotropic_gabor_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_True_0p0_3_metadata_softmax_0p01_0p01_0p0_0p01_0p05_1p0_0p0_2_2,98.98352899999736,helmholtz_highk_positive,7,0.16,tcno_cache,True,16,0.0,0.01,0.0,0.05,0.6611865758895874,1.0887932479381561,0.0003386819953448139,0.3825071305036545,0.00032651316723786294,0.7055314183235168,1.0,0.0,44.642398834228516,0.4977743327617645,0.00032651316723786294,0.5705912709236145,0.04933423548936844,0.0,1.6706483676391486e-12,1.6583176851272583,0.003117610467597842,0.0030787528958171606,1.1685242176813753e-14,0.0004906912217848003,2.5712673656919094e-10,2.5712673656919094e-10,0.7055313587188721,2.5712673656919094e-10,0.006690191105008125,0.7069993019104004,0.7080587148666382,0.24613838642835617,0.24613838642835617,-0.03919293452054262,0.5197415351867676,0.0,1.0,0.06372366100549698,1.3623838424682617,0.7540292739868164,0.08392358757555485,38.76701354980469,2.3243181705474854,0.3839269280433655,0.03639949485659599,0.03197624161839485,0.8755983859300613,0.06613634526729584,0.0,0.16,hamiltonian_verlet,0.2,6,16,1.0,True,1.0,warp,1.0,2.0,0.0001,192,gaussian
full,1,0.5083858966827393,0.01,0.01,metadata_softmax,sum,helmholtz_branched_highk,0.02,2.0,2,0.0,1.0,0.0,4,helmholtz_highk,0.0030305556720122695,0.014385413844138384,0.0,0.5068493038415909,0.0,0.22515665739774704,0.0,0.18016308918595314,4.679963361287065e-11,0.00669119181111455,0.0031595232721883804,0.6224371194839478,0.04833304509520531,anisotropic_gabor,2,1.0,192,1.0,0.16,3,0.0001,0.05,proxy_0.20_0.05,8,1,2,1,0.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K6_modes8_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_frameanisotropic_gabor_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0_br3_brroutemetadata_softmax_brent0.01_brdiv0.01,3,False,1,0.05,1696301,16,-2.0,0.0,0.05,,0.16,positive,1,0.5,-5.0,0.05,run,helmholtz_branched_highk_helmholtz_highk_positive_proxy_0p20_0p05_full_11_hamiltonian_verlet_anisotropic_gabor_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_True_0p0_3_metadata_softmax_0p01_0p01_0p0_0p01_0p05_1p0_0p0_2_2,99.22412959999929,helmholtz_highk_positive,11,0.16,tcno_cache,True,16,0.0,0.01,0.0,0.05,0.6565122306346893,1.082733005285263,0.00032249896685243584,0.388178251683712,0.00015049440844450146,0.7055791616439819,1.0,0.0,47.300025939941406,0.4978429079055786,0.00015049440844450146,0.5682297945022583,0.05027453973889351,0.0,5.319282408750188e-13,1.5249757766723633,0.001489473506808281,0.0013576662167906761,1.705009051967358e-14,0.0006125959334895015,5.000156538814693e-11,5.000156538814693e-11,0.7055798768997192,5.000156538814693e-11,0.006690195761620998,0.7070993185043335,0.7082290053367615,0.22817355766892433,0.22817355766892433,0.00023731496185064316,0.4542241096496582,0.0,1.0,0.06372366100549698,1.3623838424682617,0.7540249228477478,0.08886135928332806,39.66243362426758,0.5261020064353943,0.3893381357192993,0.050124600529670715,0.021289430558681488,0.8748200833797455,0.06931637972593307,0.0,0.16,hamiltonian_verlet,0.2,6,16,1.0,True,1.0,warp,1.0,2.0,0.0001,192,gaussian
full,1,0.506516695022583,0.01,0.01,metadata_softmax,sum,helmholtz_branched_highk,0.02,2.0,2,0.0,1.0,0.0,4,helmholtz_highk,0.0029886841075494885,0.010113741271197796,0.0,0.5070497393608093,0.0,0.22544634342193604,0.0,0.18001515045762062,1.263170679166592e-10,0.006691191578283906,0.0007820743194315583,0.622252494096756,0.048322997987270355,anisotropic_gabor,2,1.0,192,1.0,0.16,3,0.0001,0.05,proxy_0.20_0.05,8,1,2,1,0.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K6_modes8_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_frameanisotropic_gabor_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0_br3_brroutemetadata_softmax_brent0.01_brdiv0.01,3,False,1,0.05,1696301,16,-2.0,0.0,0.05,,0.16,positive,1,0.5,-5.0,0.05,run,helmholtz_branched_highk_helmholtz_highk_positive_proxy_0p20_0p05_full_19_hamiltonian_verlet_anisotropic_gabor_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_16_1p0_True_0p0_3_metadata_softmax_0p01_0p01_0p0_0p01_0p05_1p0_0p0_2_2,99.1404102000015,helmholtz_highk_positive,19,0.16,tcno_cache,True,16,0.0,0.01,0.0,0.05,0.6600708663463593,1.087311863899231,0.00022506246023112908,0.3879248946905136,0.0004988166620023549,0.7052863240242004,1.0,0.0,42.724700927734375,0.49742403626441956,0.0004988166620023549,0.572723925113678,0.04888495057821274,0.0,2.5737284482449385e-13,1.4932231903076172,0.002353374380618334,0.002218965906649828,1.0571803815120819e-14,0.0007839397876523435,1.3356690753418832e-10,1.3356690753418832e-10,0.7052830457687378,1.3356690753418832e-10,0.006690194830298424,0.7067100405693054,0.7077181339263916,0.2596948556602001,0.2596948556602001,0.06207280606031418,0.5730347633361816,0.0,1.0,0.06372366100549698,1.3623838424682617,0.7540258765220642,0.07564778998494148,38.15451431274414,3.480719566345215,0.38015592098236084,0.030987149104475975,0.036058031022548676,0.8776107430458069,0.06398407369852066,0.0,0.16,hamiltonian_verlet,0.2,6,16,1.0,True,1.0,warp,1.0,2.0,0.0001,192,gaussian
