ablation,batch_size,best_val_loss,branch_diversity_weight,branch_entropy_weight,branch_prior_strength,branch_routing,branch_synthesis,campaign,canonical_loss_weight,complex_pair_loss_weight,complex_phase_loss_weight,core_field_weight,core_warmup_epochs,dissipative_symbol_scale,dissipative_time_step,edge_symbol_parameterization,edge_symbol_strength,effective_metadata_flow_loss_weight,epochs,family,final_train_branch_diversity_loss,final_train_branch_entropy_loss,final_train_canonical_consistency,final_train_complex_pair_loss,final_train_complex_phase_loss,final_train_core_field_loss,final_train_core_warmup_loss,final_train_helmholtz_residual_loss,final_train_highfreq_core_loss,final_train_metadata_flow_loss,final_train_packet_space_loss,final_train_residual_energy,final_train_route_l1,final_train_symbol_order_loss,final_train_symbol_proxy,final_train_symbol_seminorm_loss,final_train_transport_proxy,frame_type,freeze_refinement_epochs,grad_clip_norm,height,helmholtz_absorption,helmholtz_profile,helmholtz_refractive_index,helmholtz_residual_loss_weight,helmholtz_residual_wavenumber,helmholtz_resolvent_cap,helmholtz_shell_radius,highfreq_core_loss_weight,highfreq_cutoff,in_channels,learning_rate,local_refine_scale,loss_config,max_modes,max_test_samples,max_train_samples,max_val_samples,metadata_flow_loss_weight,mode_strategy,model,model_variant,num_canonical_branches,oom_fallback,out_channels,packet_space_loss_weight,parameters,patch_size,pdo_symbol_order,pdo_symbol_scale,proxy_temperature,reference_source,refine_lowpass_cutoff,regime,requested_batch_size,residual_energy_weight,route_bias_init,route_l1_weight,row_type,run_id,runtime_seconds,scenario,seed,skip_lowpass_cutoff,source_kind,sparse_topk,stride,symbol_order,symbol_order_loss_weight,symbol_order_target,symbol_proxy_weight,symbol_seminorm_loss_weight,symbol_seminorm_target,test_branch_diversity,test_branch_entropy,test_branch_spread,test_branch_usage_max,test_canonical_flow_error,test_core_relative_l2,test_dissipative_multiplier_mean,test_dissipative_symbol_norm,test_edge_symbol_deviation_proxy,test_egorov_intertwining_proxy,test_egorov_jacobian_self_proxy,test_egorov_jacobian_target_proxy,test_egorov_targeted_probe_proxy,test_helmholtz_complex_latent_imag_energy_proxy,test_helmholtz_outgoing_flux_proxy,test_helmholtz_outgoing_gate_proxy,test_helmholtz_resolvent_envelope_proxy,test_helmholtz_resolvent_imag_proxy,test_helmholtz_resolvent_real_proxy,test_helmholtz_shell_center_proxy,test_helmholtz_shell_distance_proxy,test_high_frequency_relative_error_proxy,test_local_tube_coordinate_norm,test_loss,test_metadata_shift_norm,test_packet_consistency,test_packet_wavefront_localization_error,test_pdo_identity_norm,test_pdo_identity_order_proxy,test_phase_error,test_raw_refine_correction_norm,test_refine_correction_norm,test_refine_high_frequency_fraction,test_refine_lowpass_removed_norm,test_refine_relative_energy,test_refinement_energy,test_relative_l2,test_residual_energy,test_route_mean,test_sobolev_h1_error_proxy,test_sobolev_h2_error_proxy,test_symbol_budget,test_symbol_error_proxy,test_symbol_order_proxy,test_symbol_order_scaling_error_proxy,test_symbol_seminorm_proxy,test_symplectic_defect_proxy,test_tokenizer_active_fraction,test_tokenizer_covering_radius,test_tokenizer_phase_window_diameter,test_tokenizer_reconstruction_error,test_transport_budget,test_transported_input_norm,test_transported_input_shift_norm,test_transported_landing_gate,test_transported_landing_norm,test_transported_synthesis_shift_norm,test_wavefront_confidence_proxy,test_wf_transport_error_proxy,token_refine_scale,transport_highpass_cutoff,transport_parameterization,transport_proxy_weight,transport_stencil,transported_decoder_channels,transported_decoder_scale,transported_decoder_transport_gate,transported_input_scale,transported_synthesis_mode,transported_synthesis_scale,wavefront_confidence_scale,weight_decay,width,window_type
full,1,0.360213503241539,0.05,0.03,1.5,metadata_frequency_softmax,sum,helmholtz_highk_8gb,0.02,0.03,0.01,2.0,6,0.0,1.0,local_packet_kernel,0.5,0.0,12,helmholtz_highk,0.033098882685105004,0.2145463985701402,0.0,0.0,0.0,0.3868868052959442,0.0,0.9935667763153712,0.36753513912359875,0.0,0.15798927657306194,1.9987612375390226e-10,0.0066527075444658594,0.07209849030550686,0.6162196323275566,14.716457605361938,0.04769951167205969,directional_gabor,6,1.0,192,0.08,local_8gb,1.0,0.015,12.0,8.0,0.0,1.5,0.12,3,0.0001,0.03,proxy_0.20_0.05,6,4,12,4,0.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K3_modes6_patch16_ref0.03_rlp0.12_hfc0.12_rb-5_pdo0_diss0_symord0_symparhelmholtz_resolvent_hrad0_href1_heta0.08_hcap8_hres0.015_hk12_cplx0.03_cphase0.01_wfconf2.5_trhamiltonian_verlet_framedirectional_gabor_sparse1_sklp0.12_tsyn1_tin1_tsmwarp_tdec1x8_tdgate1_tref0_br2_brroutemetadata_frequency_softmax_brprior1.5_brent0.03_brdiv0.05_edgesymlocal_packet_kernel_edgestr0.5,2,False,1,0.05,681551,16,-2.0,0.0,0.05,,0.12,positive,1,0.35,-5.0,0.05,run,helmholtz_highk_8gb_helmholtz_highk_positive_proxy_0p20_0p05_full_7_d0aa284f6549,765.2705408000002,helmholtz_highk_positive,7,0.12,tcno_cache,True,8,0.0,0.01,0.0,0.05,0.001,0.0,0.43314163386821747,0.5435915216803551,0.00014041259782970883,0.6828167289495468,8.980327402241528e-05,0.6155177801847458,1.0,0.0,0.016299022594466805,0.0,0.0,0.0,0.0,0.01120858103968203,0.015455765067599714,0.6315685883164406,2.969768464565277,1.566486343741417,2.3413919508457184,0.13752871565520763,0.40615183487534523,90.23989486694336,0.0036804311093874276,0.3789244219660759,8.980327402241528e-05,0.4772300645709038,0.1077105738222599,0.0,-3.0682702608026205e-13,1.5041930377483368,0.0035948919248767197,0.002474560693372041,1.3032505677662131e-14,0.002604302717372775,1.679024662359918e-10,1.679024662359918e-10,0.6155172288417816,1.679024662359918e-10,0.006649397197179496,0.6177283972501755,0.6199185848236084,1.1559273526072502,1.1559273526072502,-0.09967905282974243,1.3133544921875,3.8075402975082397,0.0,1.0,0.06916699558496475,1.3623838424682617,0.7587197422981262,0.2341504506766796,71.49922180175781,0.1450238898396492,0.8614282608032227,5.261967778205872,0.4063081741333008,1.3434886038303375,0.06710519548505545,0.0,0.12,hamiltonian_verlet,0.2,3,8,1.0,True,1.0,warp,1.0,2.5,0.0001,192,gaussian
full,1,0.3521583676338196,0.05,0.03,1.5,metadata_frequency_softmax,sum,helmholtz_highk_8gb,0.02,0.03,0.01,2.0,6,0.0,1.0,local_packet_kernel,0.5,0.0,12,helmholtz_highk,0.030949266782651346,0.22938843568166098,0.0,0.0,0.0,0.3829941377043724,0.0,0.9939369757970175,0.3637293254335721,0.0,0.15439135332902273,6.67951110004325e-11,0.006653688459967573,0.14177153679944846,0.6098982468247414,16.16039522488912,0.04770036290089289,directional_gabor,6,1.0,192,0.08,local_8gb,1.0,0.015,12.0,8.0,0.0,1.5,0.12,3,0.0001,0.03,proxy_0.20_0.05,6,4,12,4,0.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K3_modes6_patch16_ref0.03_rlp0.12_hfc0.12_rb-5_pdo0_diss0_symord0_symparhelmholtz_resolvent_hrad0_href1_heta0.08_hcap8_hres0.015_hk12_cplx0.03_cphase0.01_wfconf2.5_trhamiltonian_verlet_framedirectional_gabor_sparse1_sklp0.12_tsyn1_tin1_tsmwarp_tdec1x8_tdgate1_tref0_br2_brroutemetadata_frequency_softmax_brprior1.5_brent0.03_brdiv0.05_edgesymlocal_packet_kernel_edgestr0.5,2,False,1,0.05,681551,16,-2.0,0.0,0.05,,0.12,positive,1,0.35,-5.0,0.05,run,helmholtz_highk_8gb_helmholtz_highk_positive_proxy_0p20_0p05_full_11_14e5912aca30,1716.7003894000009,helmholtz_highk_positive,11,0.12,tcno_cache,True,8,0.0,0.01,0.0,0.05,0.001,0.0,0.43163201957941055,0.5347305834293365,0.00041196891106665134,0.6712488308548927,0.00013910845154896379,0.6124474853277206,1.0,0.0,0.019914185628294945,0.0,0.0,0.0,0.0,0.009006845182739198,0.018763950327411294,0.632854588329792,3.0028295516967773,1.6005440950393677,2.4640197455883026,0.13730035163462162,0.4063471369445324,87.47982215881348,0.0036749296996276826,0.37518310546875,0.00013910845154896379,0.4568016603589058,0.11589981988072395,0.0,8.579504734960736e-13,1.5296387672424316,0.0027029572520405054,0.0011018651857739314,2.0116739423889883e-14,0.002401881734840572,4.337624356920422e-11,4.337624356920422e-11,0.6124467998743057,4.337624356920422e-11,0.006649664370343089,0.6145051568746567,0.6165757328271866,1.202939048409462,1.202939048409462,0.16275915503501892,1.1709961891174316,4.06145778298378,0.0,1.0,0.06916699558496475,1.3623838424682617,0.7586985975503922,0.2519649975001812,71.28128051757812,0.6117039918899536,0.8612191826105118,3.9062339663505554,1.8639670312404633,1.3448191583156586,0.06653989851474762,0.0,0.12,hamiltonian_verlet,0.2,3,8,1.0,True,1.0,warp,1.0,2.5,0.0001,192,gaussian
full,1,0.35395604372024536,0.05,0.03,1.5,metadata_frequency_softmax,sum,helmholtz_highk_8gb,0.02,0.03,0.01,2.0,6,0.0,1.0,local_packet_kernel,0.5,0.0,12,helmholtz_highk,0.04007922392338514,0.23427793507774672,0.0,0.0,0.0,0.38253601392110187,0.0,0.9937627017498016,0.3615996291240056,0.0,0.16106278946002325,4.137258350943191e-11,0.006652455350073676,0.16867979481564058,0.6247818097472191,11.575052857398987,0.04771136647711197,directional_gabor,6,1.0,192,0.08,local_8gb,1.0,0.015,12.0,8.0,0.0,1.5,0.12,3,0.0001,0.03,proxy_0.20_0.05,6,4,12,4,0.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K3_modes6_patch16_ref0.03_rlp0.12_hfc0.12_rb-5_pdo0_diss0_symord0_symparhelmholtz_resolvent_hrad0_href1_heta0.08_hcap8_hres0.015_hk12_cplx0.03_cphase0.01_wfconf2.5_trhamiltonian_verlet_framedirectional_gabor_sparse1_sklp0.12_tsyn1_tin1_tsmwarp_tdec1x8_tdgate1_tref0_br2_brroutemetadata_frequency_softmax_brprior1.5_brent0.03_brdiv0.05_edgesymlocal_packet_kernel_edgestr0.5,2,False,1,0.05,681551,16,-2.0,0.0,0.05,,0.12,positive,1,0.35,-5.0,0.05,run,helmholtz_highk_8gb_helmholtz_highk_positive_proxy_0p20_0p05_full_19_1831a15af50a,1815.466900899999,helmholtz_highk_positive,19,0.12,tcno_cache,True,8,0.0,0.01,0.0,0.05,0.001,0.0,0.42006710171699524,0.5307652875781059,0.0001734078023218899,0.6998111084103584,0.00010093351193063427,0.6095068752765656,1.0,0.0,0.017874539364129305,0.0,0.0,0.0,0.0,0.011058431817218661,0.06801803992129862,0.6523643806576729,2.969715029001236,1.5657082349061966,2.3260647654533386,0.13744207099080086,0.4060201607644558,85.1372013092041,0.003650822793133557,0.3715580552816391,0.00010093351193063427,0.44772475957870483,0.0980696938931942,0.0,-1.7290768832998668e-12,1.5032806098461151,0.0018783074046950787,0.0009035499388119206,1.9591889010650912e-14,0.0016165999113582075,2.5686948119767183e-11,2.5686948119767183e-11,0.6095062792301178,2.5686948119767183e-11,0.006649177870713174,0.6116620004177094,0.6137200444936752,1.0256684347987175,1.0256684347987175,-0.03732912242412567,1.4669556617736816,3.3789531588554382,0.0,1.0,0.06916699558496475,1.3623838424682617,0.7587328404188156,0.27956748381257057,71.50417709350586,0.45752477645874023,0.8589828908443451,7.655127286911011,0.23509523645043373,1.341514676809311,0.06288209743797779,0.0,0.12,hamiltonian_verlet,0.2,3,8,1.0,True,1.0,warp,1.0,2.5,0.0001,192,gaussian
no_transport,1,0.3665508031845093,0.05,0.03,1.5,metadata_frequency_softmax,sum,helmholtz_highk_8gb,0.02,0.03,0.01,2.0,6,0.0,1.0,local_packet_kernel,0.5,0.0,12,helmholtz_highk,0.038975038255254425,0.23060844714442888,0.0,0.0,0.0,0.39214669664700824,0.0,0.9936860054731369,0.37205852568149567,0.0,0.16485469974577427,2.0059892751519057e-10,0.0066525293902183575,0.06259698288431537,0.6280782495935758,14.125271797180176,0.047739120510717235,directional_gabor,6,1.0,192,0.08,local_8gb,1.0,0.015,12.0,8.0,0.0,1.5,0.12,3,0.0001,0.03,proxy_0.20_0.05,6,4,12,4,0.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K3_modes6_patch16_ref0.03_rlp0.12_hfc0.12_rb-5_pdo0_diss0_symord0_symparhelmholtz_resolvent_hrad0_href1_heta0.08_hcap8_hres0.015_hk12_cplx0.03_cphase0.01_wfconf2.5_trhamiltonian_verlet_framedirectional_gabor_sparse1_sklp0.12_tsyn1_tin1_tsmwarp_tdec1x8_tdgate1_tref0_br2_brroutemetadata_frequency_softmax_brprior1.5_brent0.03_brdiv0.05_edgesymlocal_packet_kernel_edgestr0.5,2,False,1,0.05,205159,16,-2.0,0.0,0.05,,0.12,positive,1,0.35,-5.0,0.05,run,helmholtz_highk_8gb_helmholtz_highk_positive_proxy_0p20_0p05_no_transport_7_e04f7cdf07b9,30.752739700001257,helmholtz_highk_positive,7,0.12,tcno_cache,True,8,0.0,0.01,0.0,0.05,0.001,0.0,0.42025353759527206,0.5320817604660988,0.0,0.6990125700831413,3.3912243679878884e-08,0.6185987889766693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011180783389136195,0.005316134833265096,0.6272806525230408,2.9806677401065826,1.5751058161258698,2.3718884587287903,0.13775531761348248,0.4059547260403633,87.73249626159668,0.0,0.3827292323112488,3.3912243679878884e-08,0.4639783054590225,0.10143988952040672,0.0,-1.7874383613850076e-12,1.4893723130226135,0.0035707270726561546,0.0024804528802633286,1.1899374435220245e-14,0.0025652838521637022,1.68534148442534e-10,1.68534148442534e-10,0.6185982376337051,1.68534148442534e-10,0.006649366347119212,0.6207843869924545,0.6228936463594437,1.1459538862109184,1.1459538862109184,-0.0642181783914566,1.4948496222496033,3.761445075273514,0.0,1.0,0.06916699558496475,1.3623838424682617,0.7587316185235977,0.0,71.63644027709961,0.0001840944059949834,0.8599810302257538,5.384648680686951,7.796368845447432e-05,0.0,0.06588499434292316,0.0,0.12,hamiltonian_verlet,0.2,3,8,1.0,True,1.0,warp,1.0,2.5,0.0001,192,gaussian
no_transport,1,0.3571079224348068,0.05,0.03,1.5,metadata_frequency_softmax,sum,helmholtz_highk_8gb,0.02,0.03,0.01,2.0,6,0.0,1.0,local_packet_kernel,0.5,0.0,12,helmholtz_highk,0.03534632672866186,0.24166569237907728,0.0,0.0,0.0,0.38666486740112305,0.0,0.9938302487134933,0.3669685274362564,0.0,0.15959580118457475,7.38148365492473e-11,0.006652845613037546,0.10011328203836456,0.6198597202698389,14.867790778477987,0.047739120510717235,directional_gabor,6,1.0,192,0.08,local_8gb,1.0,0.015,12.0,8.0,0.0,1.5,0.12,3,0.0001,0.03,proxy_0.20_0.05,6,4,12,4,0.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K3_modes6_patch16_ref0.03_rlp0.12_hfc0.12_rb-5_pdo0_diss0_symord0_symparhelmholtz_resolvent_hrad0_href1_heta0.08_hcap8_hres0.015_hk12_cplx0.03_cphase0.01_wfconf2.5_trhamiltonian_verlet_framedirectional_gabor_sparse1_sklp0.12_tsyn1_tin1_tsmwarp_tdec1x8_tdgate1_tref0_br2_brroutemetadata_frequency_softmax_brprior1.5_brent0.03_brdiv0.05_edgesymlocal_packet_kernel_edgestr0.5,2,False,1,0.05,205159,16,-2.0,0.0,0.05,,0.12,positive,1,0.35,-5.0,0.05,run,helmholtz_highk_8gb_helmholtz_highk_positive_proxy_0p20_0p05_no_transport_11_84130061fd2a,32.86763780000183,helmholtz_highk_positive,11,0.12,tcno_cache,True,8,0.0,0.01,0.0,0.05,0.001,0.0,0.4200710356235504,0.5257958918809891,0.0,0.6828352808952332,3.4732613229948583e-08,0.6157471388578415,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010492652305401862,0.005316134775057435,0.6272806525230408,3.0378973484039307,1.6336782425642014,2.5279604494571686,0.13692131638526917,0.40644946321845055,88.12992286682129,0.0,0.37922950088977814,3.4732613229948583e-08,0.44943638890981674,0.10730869323015213,0.0,-2.9058183810548588e-12,1.5186717212200165,0.0027536700945347548,0.0011645168269751593,1.6875176310241435e-14,0.002432377601508051,4.690752907626772e-11,4.690752907626772e-11,0.6157463937997818,4.690752907626772e-11,0.0066490385215729475,0.6178317219018936,0.6199390143156052,1.1623410061001778,1.1623410061001778,0.14523353800177574,1.5148795247077942,3.850158929824829,0.0,1.0,0.06916699558496475,1.3623838424682617,0.7586963176727295,0.0,71.64591217041016,0.00018413638463243842,0.860377699136734,4.057343244552612,8.244215860031545e-05,0.0,0.06829099170863628,0.0,0.12,hamiltonian_verlet,0.2,3,8,1.0,True,1.0,warp,1.0,2.5,0.0001,192,gaussian
no_transport,1,0.3611696660518646,0.05,0.03,1.5,metadata_frequency_softmax,sum,helmholtz_highk_8gb,0.02,0.03,0.01,2.0,6,0.0,1.0,local_packet_kernel,0.5,0.0,12,helmholtz_highk,0.04185283246139685,0.23921700939536095,0.0,0.0,0.0,0.3880536158879598,0.0,0.9937561750411987,0.3666003843148549,0.0,0.1680423424889644,4.0931356394546814e-11,0.006652171645934383,0.10769790034585942,0.6354197512070338,11.409624814987183,0.047739120510717235,directional_gabor,6,1.0,192,0.08,local_8gb,1.0,0.015,12.0,8.0,0.0,1.5,0.12,3,0.0001,0.03,proxy_0.20_0.05,6,4,12,4,0.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K3_modes6_patch16_ref0.03_rlp0.12_hfc0.12_rb-5_pdo0_diss0_symord0_symparhelmholtz_resolvent_hrad0_href1_heta0.08_hcap8_hres0.015_hk12_cplx0.03_cphase0.01_wfconf2.5_trhamiltonian_verlet_framedirectional_gabor_sparse1_sklp0.12_tsyn1_tin1_tsmwarp_tdec1x8_tdgate1_tref0_br2_brroutemetadata_frequency_softmax_brprior1.5_brent0.03_brdiv0.05_edgesymlocal_packet_kernel_edgestr0.5,2,False,1,0.05,205159,16,-2.0,0.0,0.05,,0.12,positive,1,0.35,-5.0,0.05,run,helmholtz_highk_8gb_helmholtz_highk_positive_proxy_0p20_0p05_no_transport_19_d5273d66d427,34.46709220000048,helmholtz_highk_positive,19,0.12,tcno_cache,True,8,0.0,0.01,0.0,0.05,0.001,0.0,0.4160100892186165,0.5276797041296959,0.0,0.7037915363907814,3.374163348723869e-08,0.6142618805170059,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012215405702590942,0.005316134658642113,0.6272806525230408,2.9814511835575104,1.5759403109550476,2.3727289736270905,0.13774578645825386,0.40596049651503563,85.29278182983398,0.0,0.37737220525741577,3.374163348723869e-08,0.4543355479836464,0.09805451333522797,0.0,-2.893074397668921e-12,1.4899992942810059,0.0018599018512759358,0.0008735498267924413,2.1804638495026e-14,0.001609098631888628,2.4480140896170066e-11,2.4480140896170066e-11,0.614261269569397,2.4480140896170066e-11,0.006648902082815766,0.6164154410362244,0.6184752434492111,1.0175513923168182,1.0175513923168182,0.1066623106598854,1.5075546503067017,3.353673994541168,0.0,1.0,0.06916699558496475,1.3623838424682617,0.7587432861328125,0.0,71.72190284729004,0.00018429974443279207,0.8585401326417923,7.739414691925049,7.267001819855068e-05,0.0,0.06431885249912739,0.0,0.12,hamiltonian_verlet,0.2,3,8,1.0,True,1.0,warp,1.0,2.5,0.0001,192,gaussian
no_transport_no_carrier,1,0.7711933702230453,0.05,0.03,1.5,metadata_frequency_softmax,sum,helmholtz_highk_8gb,0.02,0.03,0.01,2.0,6,0.0,1.0,local_packet_kernel,0.5,0.0,12,helmholtz_highk,0.036360111087560654,0.2246574896077315,0.0,0.0,0.0,0.8139334470033646,0.0,0.9872467865546545,0.7914188355207443,0.0,0.17082861065864563,8.78827355217197e-11,0.0066562283706540866,0.121867383696402,0.6300436357657114,20.452107032140095,0.047739120510717235,directional_gabor,6,1.0,192,0.08,local_8gb,1.0,0.015,12.0,8.0,0.0,1.5,0.12,3,0.0001,0.03,proxy_0.20_0.05,6,4,12,4,0.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K3_modes6_patch16_ref0.03_rlp0.12_hfc0.12_rb-5_pdo0_diss0_symord0_symparhelmholtz_resolvent_hrad0_href1_heta0.08_hcap8_hres0.015_hk12_cplx0.03_cphase0.01_wfconf2.5_trhamiltonian_verlet_framedirectional_gabor_sparse1_sklp0.12_tsyn1_tin1_tsmwarp_tdec1x8_tdgate1_tref0_br2_brroutemetadata_frequency_softmax_brprior1.5_brent0.03_brdiv0.05_edgesymlocal_packet_kernel_edgestr0.5,2,False,1,0.05,205159,16,-2.0,0.0,0.05,,0.12,positive,1,0.35,-5.0,0.05,run,helmholtz_highk_8gb_helmholtz_highk_positive_proxy_0p20_0p05_no_transport_no_carrier_7_392593fa4789,23.905583699997806,helmholtz_highk_positive,7,0.12,tcno_cache,True,8,0.0,0.01,0.0,0.05,0.001,0.0,0.4251396432518959,0.5367606952786446,0.0,0.6920608431100845,3.375933310678647e-08,0.909209206700325,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013395534129813313,0.005316134949680418,0.6272806525230408,2.9627284705638885,1.5574986636638641,2.298973649740219,0.13805293664336205,0.4057803191244602,84.1253309249878,0.0,0.8269272148609161,3.375933310678647e-08,0.7845958471298218,0.14402262680232525,0.0,-2.8863163486873844e-12,1.4699648022651672,0.0016736585821490735,0.001565264887176454,1.2580553460962707e-14,0.0005851776004419662,6.724058115858966e-11,6.724058115858966e-11,0.9092088937759399,6.724058115858966e-11,0.006653801770880818,0.910267785191536,0.9112898409366608,1.3538536727428436,1.3538536727428436,0.14301535487174988,1.5923460125923157,4.628351211547852,0.0,1.0,0.06916699558496475,1.3623838424682617,0.7588042914867401,0.0,0.0,0.0,0.7698307484388351,0.0,4.103205753835937e-06,0.0,0.2623681351542473,0.0,0.12,hamiltonian_verlet,0.2,3,8,1.0,True,1.0,warp,1.0,2.5,0.0001,192,gaussian
no_transport_no_carrier,1,0.7379544526338577,0.05,0.03,1.5,metadata_frequency_softmax,sum,helmholtz_highk_8gb,0.02,0.03,0.01,2.0,6,0.0,1.0,local_packet_kernel,0.5,0.0,12,helmholtz_highk,0.038077159163852535,0.24253210549553236,0.0,0.0,0.0,0.7890650431315104,0.0,0.9879308839639028,0.767190915842851,0.0,0.1605130589256684,4.068701483313144e-11,0.00665548366184036,0.12276392780283156,0.6089351152380308,22.454957882563274,0.047739120510717235,directional_gabor,6,1.0,192,0.08,local_8gb,1.0,0.015,12.0,8.0,0.0,1.5,0.12,3,0.0001,0.03,proxy_0.20_0.05,6,4,12,4,0.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K3_modes6_patch16_ref0.03_rlp0.12_hfc0.12_rb-5_pdo0_diss0_symord0_symparhelmholtz_resolvent_hrad0_href1_heta0.08_hcap8_hres0.015_hk12_cplx0.03_cphase0.01_wfconf2.5_trhamiltonian_verlet_framedirectional_gabor_sparse1_sklp0.12_tsyn1_tin1_tsmwarp_tdec1x8_tdgate1_tref0_br2_brroutemetadata_frequency_softmax_brprior1.5_brent0.03_brdiv0.05_edgesymlocal_packet_kernel_edgestr0.5,2,False,1,0.05,205159,16,-2.0,0.0,0.05,,0.12,positive,1,0.35,-5.0,0.05,run,helmholtz_highk_8gb_helmholtz_highk_positive_proxy_0p20_0p05_no_transport_no_carrier_11_5a008e7533b9,24.42223350000131,helmholtz_highk_positive,11,0.12,tcno_cache,True,8,0.0,0.01,0.0,0.05,0.001,0.0,0.41754381358623505,0.525824561715126,0.0,0.6886940002441406,3.4727873909901064e-08,0.8953801989555359,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013388043968006968,0.005316134833265096,0.6272806525230408,3.0272914469242096,1.6225445866584778,2.5061024725437164,0.13706469535827637,0.4063637927174568,89.10712242126465,0.0,0.8020154684782028,3.4727873909901064e-08,0.7661056667566299,0.12097233720123768,0.0,-2.9073630981001075e-12,1.5216819941997528,0.001081053473171778,0.0007883858561399393,2.4976067068883554e-14,0.000659074132272508,2.3188513771903868e-11,2.3188513771903868e-11,0.895379826426506,2.3188513771903868e-11,0.006652215961366892,0.896491065621376,0.8976283818483353,1.3867410868406296,1.3867410868406296,0.10332273654057644,1.5638418197631836,4.736747324466705,0.0,1.0,0.06916699558496475,1.3623838424682617,0.7587114870548248,0.0,0.0,0.0,0.7807748913764954,0.0,4.5197222675597e-06,0.0,0.24760714545845985,0.0,0.12,hamiltonian_verlet,0.2,3,8,1.0,True,1.0,warp,1.0,2.5,0.0001,192,gaussian
no_transport_no_carrier,1,0.7731803804636002,0.05,0.03,1.5,metadata_frequency_softmax,sum,helmholtz_highk_8gb,0.02,0.03,0.01,2.0,6,0.0,1.0,local_packet_kernel,0.5,0.0,12,helmholtz_highk,0.04079585149884224,0.2373394047220548,0.0,0.0,0.0,0.8156264026959738,0.0,0.9867511838674545,0.7923676669597626,0.0,0.17092543033262095,2.587386811603078e-11,0.0066556908035029965,0.1803359475064402,0.6301509564121565,17.643625418345135,0.047739120510717235,directional_gabor,6,1.0,192,0.08,local_8gb,1.0,0.015,12.0,8.0,0.0,1.5,0.12,3,0.0001,0.03,proxy_0.20_0.05,6,4,12,4,0.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K3_modes6_patch16_ref0.03_rlp0.12_hfc0.12_rb-5_pdo0_diss0_symord0_symparhelmholtz_resolvent_hrad0_href1_heta0.08_hcap8_hres0.015_hk12_cplx0.03_cphase0.01_wfconf2.5_trhamiltonian_verlet_framedirectional_gabor_sparse1_sklp0.12_tsyn1_tin1_tsmwarp_tdec1x8_tdgate1_tref0_br2_brroutemetadata_frequency_softmax_brprior1.5_brent0.03_brdiv0.05_edgesymlocal_packet_kernel_edgestr0.5,2,False,1,0.05,205159,16,-2.0,0.0,0.05,,0.12,positive,1,0.35,-5.0,0.05,run,helmholtz_highk_8gb_helmholtz_highk_positive_proxy_0p20_0p05_no_transport_no_carrier_19_eaf4ccc0c84f,24.984966399999394,helmholtz_highk_positive,19,0.12,tcno_cache,True,8,0.0,0.01,0.0,0.05,0.001,0.0,0.4181952252984047,0.5290369093418121,0.0,0.7007430717349052,3.3845241276253546e-08,0.9100945889949799,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01443070697132498,0.005316134775057435,0.6272806525230408,2.9690445363521576,1.5637787729501724,2.3216522336006165,0.1379526201635599,0.40583933517336845,84.04549217224121,0.0,0.8285593092441559,3.3845241276253546e-08,0.7841384410858154,0.13234246894717216,0.0,-7.173308171418147e-13,1.4848504662513733,0.0008223155891755596,0.0007024123697192408,1.53628416522036e-14,0.0004044518937007524,1.4957459533102013e-11,1.4957459533102013e-11,0.910094290971756,1.4957459533102013e-11,0.006652708514593542,0.9110979288816452,0.912118449807167,1.2436661571264267,1.2436661571264267,0.26602746173739433,1.6872589588165283,4.275435656309128,0.0,1.0,0.06916699558496475,1.3623838424682617,0.7587634027004242,0.0,0.0,0.0,0.7673932015895844,0.0,4.0753260464043706e-06,0.0,0.2649439424276352,0.0,0.12,hamiltonian_verlet,0.2,3,8,1.0,True,1.0,warp,1.0,2.5,0.0001,192,gaussian
