ablation,family,loss_config,mean_final_train_canonical_consistency,mean_final_train_core_field_loss,mean_final_train_core_warmup_loss,mean_final_train_highfreq_core_loss,mean_final_train_packet_space_loss,mean_final_train_residual_energy,mean_final_train_route_l1,mean_final_train_symbol_order_loss,mean_final_train_symbol_proxy,mean_final_train_transport_proxy,mean_runtime_seconds,mean_test_canonical_flow_error,mean_test_core_relative_l2,mean_test_dissipative_multiplier_mean,mean_test_dissipative_symbol_norm,mean_test_high_frequency_relative_error_proxy,mean_test_metadata_shift_norm,mean_test_packet_consistency,mean_test_packet_wavefront_localization_error,mean_test_pdo_identity_norm,mean_test_pdo_identity_order_proxy,mean_test_phase_error,mean_test_raw_refine_correction_norm,mean_test_refine_correction_norm,mean_test_refine_high_frequency_fraction,mean_test_refine_lowpass_removed_norm,mean_test_refine_relative_energy,mean_test_refinement_energy,mean_test_relative_l2,mean_test_residual_energy,mean_test_route_mean,mean_test_sobolev_h1_error_proxy,mean_test_sobolev_h2_error_proxy,mean_test_symbol_budget,mean_test_symbol_error_proxy,mean_test_symbol_order_proxy,mean_test_symbol_order_scaling_error_proxy,mean_test_symplectic_defect_proxy,mean_test_tokenizer_active_fraction,mean_test_tokenizer_covering_radius,mean_test_tokenizer_phase_window_diameter,mean_test_tokenizer_reconstruction_error,mean_test_transport_budget,mean_test_transported_input_norm,mean_test_transported_input_shift_norm,mean_test_transported_landing_gate,mean_test_transported_landing_norm,mean_test_transported_synthesis_shift_norm,mean_test_wavefront_confidence_proxy,mean_test_wf_transport_error_proxy,model_variant,regime,runs,scenario,std_final_train_canonical_consistency,std_final_train_core_field_loss,std_final_train_core_warmup_loss,std_final_train_highfreq_core_loss,std_final_train_packet_space_loss,std_final_train_residual_energy,std_final_train_route_l1,std_final_train_symbol_order_loss,std_final_train_symbol_proxy,std_final_train_transport_proxy,std_runtime_seconds,std_test_canonical_flow_error,std_test_core_relative_l2,std_test_dissipative_multiplier_mean,std_test_dissipative_symbol_norm,std_test_high_frequency_relative_error_proxy,std_test_metadata_shift_norm,std_test_packet_consistency,std_test_packet_wavefront_localization_error,std_test_pdo_identity_norm,std_test_pdo_identity_order_proxy,std_test_phase_error,std_test_raw_refine_correction_norm,std_test_refine_correction_norm,std_test_refine_high_frequency_fraction,std_test_refine_lowpass_removed_norm,std_test_refine_relative_energy,std_test_refinement_energy,std_test_relative_l2,std_test_residual_energy,std_test_route_mean,std_test_sobolev_h1_error_proxy,std_test_sobolev_h2_error_proxy,std_test_symbol_budget,std_test_symbol_error_proxy,std_test_symbol_order_proxy,std_test_symbol_order_scaling_error_proxy,std_test_symplectic_defect_proxy,std_test_tokenizer_active_fraction,std_test_tokenizer_covering_radius,std_test_tokenizer_phase_window_diameter,std_test_tokenizer_reconstruction_error,std_test_transport_budget,std_test_transported_input_norm,std_test_transported_input_shift_norm,std_test_transported_landing_gate,std_test_transported_landing_norm,std_test_transported_synthesis_shift_norm,std_test_wavefront_confidence_proxy,std_test_wf_transport_error_proxy
no_symbol,wave,proxy_0.20_0.05,0.0,2.32092516606978e-05,0.0,9.028327895066468e-06,0.0013059402846617256,2.586262241933439e-10,0.006339055715620311,0.0,0.0651541815249301,0.10882753532172905,167.30059419999998,2.817115932884917e-05,0.0528466373992463,1.0,0.0,2.9243255482676127,0.01753706477272014,517552.9482421875,0.00785559710736076,0.0,0.0,1.4079460501670837,0.00012562504828868745,8.448678363492945e-05,7.797076482606766e-15,8.741707279114053e-05,2.7484752292370834e-10,2.7484752292370834e-10,0.05284474308912953,2.7484752292370834e-10,0.006384009456572433,0.05457452995081743,0.05575396058460077,0.0,0.0,0.0,1.3602737486362457,0.0,0.4967314936220646,0.25,1.0774961709976196,0.5932435983171066,0.6400869064446952,4.356955836216609,4.6544548372427625,nan,1.9030581439534824,0.6390567347407341,1.2833743674887552,0.0011813940582214855,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,synthetic,3,wave_chirp_propagation,0.0,3.818844704757263e-06,0.0,2.400407652055228e-06,0.00013150808560859426,1.6872738374334114e-10,7.941288589418278e-07,0.0,0.00468487975699659,0.0004241490631775955,2.267748071060574,7.689002587742504e-06,0.005985382903107097,0.0,0.0,1.1053759459560546,8.041950995523037e-06,119746.93531531478,0.002699869338807374,0.0,0.0,0.00729439946580219,1.3697428299307383e-05,3.156534943772736e-05,4.377420835069042e-15,1.2644113080760077e-05,1.8271038832334622e-10,1.8271038832334622e-10,0.0059839489372754415,1.8271038832334622e-10,0.00010481813078537907,0.005748460899323582,0.005564194408593819,0.0,0.0,0.0,0.15170955150816967,0.0,0.013847329607521936,0.0,0.0,0.13730731467394844,0.04051341574116038,0.1307814416623913,0.6442880578646834,nan,0.49010412983344737,0.08753291624110751,0.012347472403038483,0.00018808652503799237
no_transport,wave,proxy_0.20_0.05,0.0,9.778435829351413e-05,0.0,8.216089750905869e-05,0.001307453884730118,5.416417538731585e-10,0.006340899446513504,0.06543776641289394,0.06533241375776318,0.1088849011187752,120.50398223333347,0.017541948705911636,0.10371170922492941,1.0,0.0,2.9818720184266567,0.0,534021.8406575521,0.01455656827117006,0.0,0.0,1.4256985237201054,0.00017654720522841671,0.00012439187563965484,1.3044087229736019e-14,0.00011678210861039891,5.575073863210248e-10,5.575073863210248e-10,0.10370909282937646,5.575073863210248e-10,0.006326570311406006,0.10500664946933587,0.1059723316381375,0.9234833667675654,0.9234833667675654,0.2502250585627432,0.8161918744444847,0.0,0.4967314936220646,0.25,1.0774961709976196,0.5932435983171066,0.0,4.586453477541606,1.4879604994651649e-05,nan,5.268544902404149,3.9775923118175643e-07,0.0,0.005564025692971579,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,synthetic,3,wave_chirp_propagation,0.0,2.7327767127568402e-05,0.0,2.2856514580264683e-05,0.0001495961650799999,5.6608420500845936e-11,2.1222625178012583e-06,0.0364938503245884,0.00524336606002963,0.0003362878507685272,2.6422458420929242,0.0,0.011378001643246951,0.0,0.0,1.0064198197190013,0.0,105988.30464678795,0.002162829504989874,0.0,0.0,0.06252412577258167,3.8947033660520895e-05,1.6734856324643325e-05,2.164161714087646e-15,4.299671201326597e-05,1.2878488830375527e-10,1.2878488830375527e-10,0.011377688634048021,1.2878488830375527e-10,2.116263722565828e-06,0.011493024384191794,0.011584391174807224,0.028026015912050995,0.028026015912050995,0.06737400699905258,0.15241689862440486,0.0,0.013847329607521936,0.0,0.0,0.13730731467394844,0.0,0.155418458189995,1.2329619791202818e-06,nan,0.7385577763165914,1.9906103974572163e-08,0.0,0.002426932133499757
no_transport_no_carrier,wave,proxy_0.20_0.05,0.0,0.006344098913056466,0.0,0.005101113960133969,0.0008891507171963693,9.204053169311857e-07,0.006400354225964596,0.0625034177986284,0.06334992939244127,0.10888490298142035,65.03267026666738,0.017541948705911636,0.8623355229695638,1.0,0.0,11.496117502450943,0.0,2287015.9892578125,0.49360385226706666,0.0,0.0,1.4826056510210037,0.0022147388153825887,0.002194203614635626,2.059826524890058e-14,0.0002520883317629341,2.416901103604226e-07,2.416901103604226e-07,0.8621266633272171,2.416901103604226e-07,0.006456505584840973,0.8640537261962891,0.8658616269628207,0.9887763249377409,0.9887763249377409,0.2437828464446486,1.7025626227259636,0.0,0.4967314936220646,0.25,1.0774961709976196,0.5932435983171066,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.08432496114013095,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,synthetic,3,wave_chirp_propagation,0.0,0.00019201626237169,0.0,0.00026835200378792903,8.389177802447472e-05,6.854636272302183e-07,1.391746213271091e-05,0.03182840523209995,0.005075813271835029,0.00033628575143978943,4.755680925898623,0.0,0.043542427805362244,0.0,0.0,8.612109841687367,0.0,352278.81297060737,0.049710810644517774,0.0,0.0,0.06604788763865524,0.001190751435080258,0.0011821100144282434,3.4606641956776687e-15,0.00012157547596922745,2.2903331581409677e-07,2.2903331581409677e-07,0.04345695523344471,2.2903331581409677e-07,4.7358029408368396e-05,0.04406813055617963,0.044584789270858745,0.03970965118917944,0.03970965118917944,0.06356165600574895,0.4507738755421038,0.0,0.013847329607521936,0.0,0.0,0.13730731467394844,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.029782266991876784
randomized_metadata,wave,proxy_0.20_0.05,0.0,0.0058395761483956855,0.0,0.00578832959905008,0.0013812405611462156,2.0050761887533625e-10,0.006389559547339256,0.009255443575966638,0.08186556346481666,0.03699033950558967,191.07574123333325,0.4603310686846574,0.8404950598875681,1.0,0.0,18.631751537322998,0.4608745872974396,2588920.873046875,0.5215787341197332,0.0,0.0,1.5214330106973648,0.0003778345032211898,0.00036224939746413537,4.697890832659826e-15,5.5487354529759614e-05,9.968035845237902e-09,9.968035845237902e-09,0.8452298318346342,9.968035845237902e-09,0.006542638914349179,0.8452466254432996,0.8493563905358315,0.89741383989652,0.89741383989652,0.08212882060858344,2.120076763133208,0.0,0.4967314936220646,0.25,1.0774961709976196,0.5932435983171066,0.17251153445492187,2.2686588962872825,5.159759273131688,nan,3.5754834711551666,1.914468767742316,0.0,0.21168593519056836,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,synthetic,3,wave_chirp_propagation,0.0,0.00033141002167456007,0.0,0.0003159420882035931,0.00015061521699757268,8.964539989281767e-11,1.5045322682507173e-05,0.012247115404101748,0.0068361112315326955,0.00021112804961990092,3.1969644669795785,0.0028050434519918937,0.02881157986709902,0.0,0.0,4.90498168019806,0.0028795430036666113,1108733.2051169188,0.0825638604029779,0.0,0.0,0.017157774775109807,0.0004449456722958894,0.0004581325707852812,3.0544090192671806e-15,2.7652513598509376e-05,1.6704742702657753e-08,1.6704742702657753e-08,0.04196917091013784,1.6704742702657753e-08,0.0001390300993086679,0.02867324582775002,0.028137636438234172,0.027851269000562683,0.027851269000562683,0.06977713100764821,0.36168227745633885,0.0,0.013847329607521936,0.0,0.0,0.13730731467394844,0.015909813526896858,0.14940233091796656,0.12209727062825212,nan,0.355230636974352,1.0216017728682019,0.0,0.04908343224448205
full,wave,proxy_0.20_0.05,0.0,0.0014032112380340954,0.0,0.0006795287895834513,0.010209566664545694,1.651022825307121e-07,0.006350533522587891,0.0020060818229454824,0.08073939687003279,0.06330308300029072,142.0624252000001,0.011646851780824363,0.1791390087455511,1.0,0.0,0.8040892258286476,0.011646851780824363,11768.761944826072,0.01612265779597995,0.0,0.0,1.4032886028289795,0.004408469607975955,0.003709131977908934,2.2468270597991377e-14,0.001864479706758478,1.1538483653724303e-07,1.1538483653724303e-07,0.1791034359484911,1.1538483653724303e-07,0.0063580675050616264,0.1834942785402139,0.18687942251563072,0.8745389324095514,0.8745389324095514,-0.0059162457085525,0.7906645759940147,0.0,0.8708280026912689,0.25,1.0774961709976196,4.600387858847777,0.2682226964583,8.22451396783193,5.36969272295634,0.5314955227077007,3.1041449705759683,1.757489835222562,1.3388263401057985,0.01091364313227435,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,synthetic,3,wave_synth,0.0,0.00012177397825888789,0.0,3.888977541753651e-05,0.005203463675451795,1.457711255747934e-07,1.5840110511435483e-05,0.0017281317860718128,0.0264376788026415,0.000810344219437388,0.6908599330548787,0.00027496931003001703,0.009188503284721126,0.0,0.0,0.04021830329842145,0.00027496931003001703,8598.476459108795,0.004409347882101324,0.0,0.0,0.016637095394928428,0.0005556178106256258,0.0005287731330763339,7.02719059303682e-16,0.00012953527118627942,4.4444960554660116e-08,4.4444960554660116e-08,0.00916410775334043,4.4444960554660116e-08,2.791438381324379e-05,0.008849942671349502,0.008653372093437185,0.18660687237840862,0.18660687237840862,0.005656223875085295,0.5280172030823852,0.0,0.026746105471968817,0.0,0.0,1.99245198888782,0.02919435274055631,0.9049610496841748,0.9381520633402788,0.0022924321438655576,0.5327769378321658,1.5617061127881173,0.0014046289021895039,0.00032226942973781334
full_no_flow_supervision,wave,proxy_0.20_0.05,0.0,0.0013823422117032653,0.0,0.0006714837557713812,0.009422953492402384,1.6737482344233693e-07,0.006345031171804294,0.00011943938446410766,0.07998364171685858,0.06329931013493074,142.12597573333338,0.011525151591437558,0.1798031541208426,1.0,0.0,0.810971903304259,0.011525151591437558,13327.951463831434,0.015696215656741213,0.0,0.0,1.404426207145055,0.0032336017611669376,0.0027164462153450586,2.2503762972547227e-14,0.0013820180465700105,6.012280238480254e-08,6.012280238480254e-08,0.17978219067056975,6.012280238480254e-08,0.006398891525653501,0.18425562605261803,0.18772215271989504,0.8181202415790823,0.8181202415790823,0.002406406190453304,0.5673585757613182,0.0,0.8708280026912689,0.25,1.0774961709976196,4.600387858847777,0.2718389138786329,8.238102296988169,5.326147273182869,0.5315064527094364,3.132223208745321,2.0080572168032327,1.333971694111824,0.010787200493117174,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,synthetic,3,wave_synth,0.0,0.00012307018993270202,0.0,3.1974951085910124e-05,0.0038452204844494392,1.4152096267716092e-07,7.216912136652084e-06,6.452965613217452e-05,0.027575108317808954,0.0008117306254721336,0.7410513703071921,0.0002353117082828585,0.008915104256762832,0.0,0.0,0.04321120816345161,0.0002353117082828585,9513.876294713784,0.004582298080194283,0.0,0.0,0.013630325491440722,0.0007944262257599408,0.0006798723461394846,2.1496235040983755e-15,0.0003226574150901564,2.683864210485696e-08,2.683864210485696e-08,0.008904077927316158,2.683864210485696e-08,2.7069714033925456e-05,0.00854181693142435,0.008328437661927882,0.15661250010611708,0.15661250010611708,0.013998894231410404,0.20245840918940414,0.0,0.026746105471968817,0.0,0.0,1.99245198888782,0.05397221119103952,0.8990385466795436,0.9124326917206068,0.0023315055715444426,0.51442615803938,1.4736088359134418,0.006566453327282512,0.0005406412655899865
identity_transport,wave,proxy_0.20_0.05,0.0,0.0021386146893039243,0.0,0.0014503595052196437,0.007146070692720564,5.463236171232566e-07,0.006340008267822365,1.942321317737765e-05,0.09689759637694806,0.06339457845832738,141.93384433333358,0.0,0.21912188331286112,1.0,0.0,0.8459717358152071,0.0,3218.852470635747,0.021494158601853997,0.0,0.0,1.4181200861930847,0.00924870690020422,0.008024278688632572,2.3162259514753402e-14,0.00354045336037719,6.303838215870883e-07,6.303838215870883e-07,0.21902325563132763,6.303838215870883e-07,0.00632495729951188,0.2229823563247919,0.22617254219949245,0.7420695620692438,0.7420695620692438,-0.0014421460348077947,1.640082761645317,0.0,0.8708280026912689,0.25,1.0774961709976196,4.600387858847777,0.22326682890868849,9.807379027207693,2.9909762967387603e-05,0.5708665587007999,6.1213887731234236,3.8779892067945337e-07,1.3321843147277832,0.012036510102916509,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,synthetic,3,wave_synth,0.0,9.273229744808815e-05,0.0,0.0001344117810365679,0.0002938441310131558,4.0204857024189e-07,4.3918266357146064e-07,1.4629873739496405e-05,0.0037140192871252154,0.0007723335056088367,0.9217013002459049,0.0,0.009608010411735259,0.0,0.0,0.057282737229191395,0.0,2236.2048890646556,0.0015557599051309202,0.0,0.0,0.014999678339617756,0.003953713717307838,0.0036151219889164385,8.760796735319097e-16,0.0012157181239142933,4.644977797367855e-07,4.644977797367855e-07,0.009577830212303701,4.644977797367855e-07,4.0481864771928557e-07,0.009557557363175536,0.009574797170313969,0.03106236542512406,0.03106236542512406,0.0013929168818714332,0.09973024093870805,0.0,0.026746105471968817,0.0,0.0,1.99245198888782,0.029509608205818175,1.1884197915772234,2.83707577223147e-06,0.004028380431771604,1.1175191905619437,5.2183528616526544e-08,0.0,0.0015115794302611389
no_symbol,wave,proxy_0.20_0.05,0.0,0.0013610381283797324,0.0,0.0006480244647819847,0.007132426486754816,1.7064980699828722e-07,0.006335852302274563,0.0,0.09703732810966256,0.06331564367024435,128.8364667333329,0.011030510727626583,0.17826535925269127,1.0,0.0,0.7876486157377561,0.011030510727626583,11065.259085917845,0.015162188443355262,0.0,0.0,1.3958239704370499,0.004693437906098552,0.003986292285844684,2.2356086589841702e-14,0.0019306758476886898,1.703643252951951e-07,1.703643252951951e-07,0.1782288004954656,1.703643252951951e-07,0.006361068051774055,0.18239605302611986,0.1856070403009653,0.0,0.0,0.0,2.0791635860999427,0.0,0.8708280026912689,0.25,1.0774961709976196,4.600387858847777,0.6435621691246828,8.215772132078806,5.333937386671702,0.5311676238973936,3.136001785596212,0.2084490992128849,0.9304980147216055,0.01139819911137844,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,synthetic,3,wave_synth,0.0,0.0001149859478523384,0.0,1.4405228128224058e-05,0.00030907581217851456,1.467044789318155e-07,3.024199370013701e-06,0.0,0.003763030937713583,0.0008323964036046652,0.7971298756587036,0.0002306206780582408,0.010550876664448705,0.0,0.0,0.04347610556403698,0.0002306206780582408,8592.664175898459,0.005131313189093576,0.0,0.0,0.01823481177127495,0.003066670748668338,0.002689100798359967,2.1192455940063897e-15,0.0011047158553167027,2.1492493464650528e-07,2.1492493464650528e-07,0.010541992298023203,2.1492493464650528e-07,4.510228429697266e-05,0.010416341869452355,0.01034213716097916,0.0,0.0,0.0,0.18125764006319733,0.0,0.026746105471968817,0.0,0.0,1.99245198888782,0.059969416990267754,0.896088745914445,0.9219578516993775,0.002526514571195323,0.4843064834999191,0.0425401317156474,0.10324105608084821,0.0002488590501642178
no_transport,wave,proxy_0.20_0.05,0.0,0.0021350700573950438,0.0,0.001447510662627691,0.00715910579431996,5.183312852603045e-07,0.006338528619380668,2.0625127228264385e-05,0.09703830861124313,0.06339457750113474,56.259247266666534,0.0,0.21863006427884102,1.0,0.0,0.8436636552214622,0.0,3754.898149284534,0.020527716532039147,0.0,0.0,1.4157647440830867,0.008965726767200977,0.007773391640512273,2.3432398297493137e-14,0.0034383841702947393,5.968006514163923e-07,5.968006514163923e-07,0.21853415916363397,5.968006514163923e-07,0.006323394171583156,0.2224970906972885,0.2256798967719078,0.7861455525788996,0.7861455525788996,0.002878031068677147,1.8506811757882435,0.0,0.8708280026912689,0.25,1.0774961709976196,4.600387858847777,0.0,9.819001913070679,2.9952423763764575e-05,0.570840384811163,6.1280649701754255,3.413346455853154e-07,0.0,0.011999771115370095,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,synthetic,3,wave_synth,0.0,0.00011956881338618264,0.0,0.00014818053030691704,0.00029964069458284474,3.828286211723672e-07,2.7937239019817788e-06,2.1439219903922684e-05,0.003642160157392291,0.0007723335947190125,0.403142613596949,0.0,0.010360402391711597,0.0,0.0,0.05642279615260569,0.0,2985.2287804806756,0.0021982514352732684,0.0,0.0,0.012592148521673497,0.0038772645741154826,0.003553011223329045,1.1160650205370602e-15,0.0011961472769823575,4.4115768265800973e-07,4.4115768265800973e-07,0.010316876914844371,4.4115768265800973e-07,2.800566543427841e-06,0.01025903781278575,0.010240480612742723,0.03787403672855635,0.03787403672855635,0.0012992863790075367,0.38360590000837713,0.0,0.026746105471968817,0.0,0.0,1.99245198888782,0.0,1.14163330981246,2.8438837230377903e-06,0.004023176830376854,1.1023346192965227,7.58401006404675e-08,0.0,0.0014925832982874666
no_transport_no_carrier,wave,proxy_0.20_0.05,0.0,0.025724462155873578,0.0,0.02165162916288763,0.006096538291280417,8.958873689519148e-05,0.006391889082604191,9.055175771856735e-05,0.09457197882390271,0.06339457933790982,48.270077133333565,0.0,0.7729243412613869,1.0,0.0,1.201004222035408,0.0,37189.94453948736,0.25361034957071144,0.0,0.0,1.517253537972768,0.08202720657330549,0.08140918088975013,1.6788391343815527e-14,0.00957202678394727,7.185951058242175e-05,7.185951058242175e-05,0.77053735156854,7.185951058242175e-05,0.006484838435426354,0.773425189157327,0.7762265366812547,0.8614218400584327,0.8614218400584327,0.006682204612136249,0.31869299709796906,0.0,0.8708280026912689,0.25,1.0774961709976196,4.600387858847777,0.0,0.0,0.0,0.19995022068421045,0.0,0.0,0.0,0.09512480499688536,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,synthetic,3,wave_synth,0.0,0.0012267581103240725,0.0,0.0013642607132004405,0.0002843751578443435,1.7900923570434517e-05,5.136805355974221e-06,8.836250923540023e-05,0.0036953699862077418,0.0007723336983521643,0.36625777507641305,0.0,0.0282509487543083,0.0,0.0,0.07576700297957115,0.0,29057.55359755487,0.03954222605705629,0.0,0.0,0.0045047502122860265,0.0707203226261423,0.07018766247203871,1.127880871307182e-14,0.008258715424106904,6.273519579309519e-05,6.273519579309519e-05,0.02994714203108687,6.273519579309519e-05,0.00018020591118117442,0.029613794222378993,0.02939400130821639,0.12846816021206836,0.12846816021206836,0.008582545964577165,0.07953174016897216,0.0,0.026746105471968817,0.0,0.0,1.99245198888782,0.0,0.0,0.0,0.009044705172574594,0.0,0.0,0.0,0.008146142347773439
randomized_metadata,wave,proxy_0.20_0.05,0.0,0.0255298366666668,0.0,0.02458356017854789,0.007213066084255438,3.3311507745887376e-09,0.006477977867083003,0.00016892722963660685,0.12176767418471475,0.041451678624273174,145.63972086666672,0.46045539031426114,0.7732197319467863,1.0,0.0,1.9372616509596507,0.46045539031426114,35924.21266720692,0.2432258746897181,0.0,0.0,1.5253396381934483,0.0006477531981848491,0.0006429025573500743,8.796951985625903e-15,6.405931435438106e-05,2.958487405289404e-09,2.958487405289404e-09,0.779279001057148,2.958487405289404e-09,0.006545463673925648,0.7797022213538488,0.7852997605999311,0.7652889995111359,0.7652889995111359,-6.452808641673415e-05,0.5392445822556814,0.0,0.8708280026912689,0.25,1.0774961709976196,4.600387858847777,0.23348142113536596,5.0923277537028,11.221803486347198,0.4552377884586652,6.189596672852834,1.5797966942191124,0.0,0.11567256149525444,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,synthetic,3,wave_synth,0.0,0.0017599384909110592,0.0,0.0017835262033659267,0.00030794419007982974,1.4458404607398167e-09,1.60733900383417e-05,0.00021660087319727648,0.00332812779320641,0.0009406439135516127,2.3149245955651376,0.0029055255611328042,0.008944830859187911,0.0,0.0,0.1642056332935675,0.0029055255611328042,27231.191373380534,0.04916946321245739,0.0,0.0,0.019125772427497998,0.0002378597275705571,0.00024175294750407154,7.986114946768305e-15,5.3657461456571385e-06,1.6601457641654812e-09,1.6601457641654812e-09,0.007926743424982365,1.6601457641654812e-09,6.3876525045197e-05,0.00925714545169877,0.00949805101036599,0.013430252698496596,0.013430252698496596,0.01089314356872469,0.043210546123233565,0.0,0.026746105471968817,0.0,0.0,1.99245198888782,0.019183604834404327,0.1771237888767414,1.1654264692103264,0.03104745926175864,0.43916045208497057,0.8910153073086734,0.0,0.0211984189360676
full,wave,proxy_0.20_0.05,0.0,2.2617357596269965e-05,0.0,1.3720493977113318e-05,0.01271051627635542,1.6158089917180868e-10,0.0063451586465816945,0.04132405755161825,0.054411907576852374,0.08612929005175829,183.49035766666688,3.15202193329848e-05,0.03648756227145592,1.0,0.0,0.14910424749056497,0.016099217037359875,112669.501953125,0.0011111280667440344,0.0,0.0,1.2603718439737956,0.00012844415929672928,8.379544927568834e-05,6.8590760481702846e-15,9.495732198653666e-05,1.6640578382835317e-10,1.6640578382835317e-10,0.036486865021288395,1.6640578382835317e-10,0.006442333532807727,0.037227720177421965,0.037592540960758924,0.9399512252873844,0.9399512252873844,-0.21629021030159695,1.827813372015953,0.0,0.763738289475441,0.25,1.0774961709976196,0.6179926718274752,0.2208335805270407,5.686844885349274,5.631111164887746,nan,1.768836885690689,0.649861474831899,1.3993461123771138,0.0004750774448136023,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec1x16_tdgate1_tref0,synthetic,3,wave_two_packet_no_interaction,0.0,9.714173265435093e-06,0.0,8.49319647082535e-06,0.0005944236240033331,8.353730765910753e-11,3.822803625631237e-06,0.01123386655830455,0.0012404904192844944,1.3490342667101133e-05,1.4098762577116952,3.486637017417534e-06,0.0007993170040186305,0.0,0.0,0.012748566827487862,3.0028758111165874e-06,6186.335285347024,0.00012094985629182541,0.0,0.0,0.01097017341258047,7.366744869212555e-06,2.3339459450204415e-05,3.084920847982229e-15,1.4089511934739824e-05,8.587632176965566e-11,8.587632176965566e-11,0.0007984430686530707,8.587632176965566e-11,7.127084407119789e-05,0.0009183141229047036,0.0010209280503146402,0.02101436938061333,0.02101436938061333,0.05293372112517165,0.1668120310999601,0.0,0.005285779749859039,0.0,0.0,0.002936256156399331,0.024186004408945135,0.016212295026904338,0.017943400752150503,nan,0.03242444413886343,0.11739429954421235,0.012286884554696913,0.00014485704650076054
