ablation,batch_size,best_val_loss,branch_diversity_weight,branch_entropy_weight,branch_prior_strength,branch_routing,branch_synthesis,campaign,canonical_loss_weight,complex_pair_loss_weight,complex_phase_loss_weight,core_field_weight,core_warmup_epochs,dissipative_symbol_scale,dissipative_time_step,edge_symbol_parameterization,edge_symbol_strength,effective_metadata_flow_loss_weight,epochs,family,final_train_branch_diversity_loss,final_train_branch_entropy_loss,final_train_canonical_consistency,final_train_complex_pair_loss,final_train_complex_phase_loss,final_train_core_field_loss,final_train_core_warmup_loss,final_train_helmholtz_residual_loss,final_train_highfreq_core_loss,final_train_metadata_flow_loss,final_train_packet_space_loss,final_train_residual_energy,final_train_route_l1,final_train_symbol_identity_loss,final_train_symbol_order_loss,final_train_symbol_proxy,final_train_symbol_seminorm_loss,final_train_transport_proxy,frame_type,freeze_refinement_epochs,grad_clip_norm,height,helmholtz_absorption,helmholtz_profile,helmholtz_refractive_index,helmholtz_residual_loss_weight,helmholtz_residual_wavenumber,helmholtz_resolvent_cap,helmholtz_shell_radius,highfreq_core_loss_weight,highfreq_cutoff,in_channels,learning_rate,local_refine_scale,loss_config,max_modes,max_test_samples,max_train_samples,max_val_samples,metadata_flow_loss_weight,mode_strategy,model,model_variant,num_canonical_branches,oom_fallback,out_channels,packet_space_loss_weight,parameters,patch_size,pdo_symbol_order,pdo_symbol_scale,proxy_temperature,reference_source,refine_lowpass_cutoff,regime,requested_batch_size,residual_energy_weight,route_bias_init,route_l1_weight,row_type,run_id,runtime_seconds,scenario,seed,skip_lowpass_cutoff,source_kind,sparse_topk,stride,symbol_identity_loss_weight,symbol_order,symbol_order_loss_weight,symbol_order_target,symbol_proxy_weight,symbol_seminorm_loss_weight,symbol_seminorm_target,test_branch_diversity,test_branch_entropy,test_branch_spread,test_branch_usage_max,test_canonical_flow_error,test_core_relative_l2,test_dissipative_multiplier_mean,test_dissipative_symbol_norm,test_edge_symbol_deviation_proxy,test_egorov_intertwining_proxy,test_egorov_jacobian_self_proxy,test_egorov_jacobian_target_proxy,test_egorov_targeted_probe_proxy,test_helmholtz_complex_latent_imag_energy_proxy,test_helmholtz_outgoing_flux_proxy,test_helmholtz_outgoing_gate_proxy,test_helmholtz_resolvent_envelope_proxy,test_helmholtz_resolvent_imag_proxy,test_helmholtz_resolvent_real_proxy,test_helmholtz_shell_center_proxy,test_helmholtz_shell_distance_proxy,test_high_frequency_relative_error_proxy,test_local_tube_coordinate_norm,test_loss,test_metadata_shift_norm,test_packet_consistency,test_packet_wavefront_localization_error,test_pdo_identity_norm,test_pdo_identity_order_proxy,test_phase_error,test_raw_refine_correction_norm,test_refine_correction_norm,test_refine_high_frequency_fraction,test_refine_lowpass_removed_norm,test_refine_relative_energy,test_refinement_energy,test_relative_l2,test_residual_energy,test_route_mean,test_sobolev_h1_error_proxy,test_sobolev_h2_error_proxy,test_symbol_budget,test_symbol_error_proxy,test_symbol_order_proxy,test_symbol_order_scaling_error_proxy,test_symbol_seminorm_proxy,test_symplectic_defect_proxy,test_tokenizer_active_fraction,test_tokenizer_covering_radius,test_tokenizer_phase_window_diameter,test_tokenizer_reconstruction_error,test_transport_budget,test_transported_input_norm,test_transported_input_shift_norm,test_transported_landing_gate,test_transported_landing_norm,test_transported_synthesis_shift_norm,test_wavefront_confidence_proxy,test_wf_transport_error_proxy,token_refine_scale,transport_highpass_cutoff,transport_parameterization,transport_proxy_weight,transport_stencil,transported_decoder_channels,transported_decoder_scale,transported_decoder_transport_gate,transported_input_scale,transported_synthesis_mode,transported_synthesis_scale,wavefront_confidence_scale,weight_decay,width,window_type
full,1,0.26178570091724396,0.05,0.03,1.5,metadata_frequency_softmax,sum,helmholtz_highk_8gb,0.02,0.03,0.01,2.0,12,0.0,1.0,none,0.5,0.0,24,helmholtz_highk,0.024486005151023466,0.20526608700553575,0.0,0.0,0.0,0.2833325279255708,0.0,0.9928667545318604,0.26704371720552444,0.0,0.12270813186963399,5.810999528788052e-10,0.006613138597458601,3.383593775652116e-05,0.2375404848717153,0.5560492301980654,20.06882603963216,0.04770289113124212,directional_gabor,12,1.0,192,0.08,local_8gb,1.0,0.015,12.0,8.0,0.0,1.5,0.12,3,0.0001,0.03,proxy_0.20_0.05,6,4,12,4,0.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K3_modes6_patch16_ref0.03_rlp0.12_hfc0.12_rb-5_pdo0_diss0_symord0_symparhelmholtz_resolvent_hrad0_href1_heta0.08_hcap8_hres0.015_hk12_cplx0.03_cphase0.01_symid0.001_wfconf2.5_trhamiltonian_verlet_framedirectional_gabor_sparse1_sklp0.12_tsyn1_tin1_tsmwarp_tdec1x8_tdgate1_tref0_br2_brroutemetadata_frequency_softmax_brprior1.5_brent0.03_brdiv0.05_edgesymnone_edgestr0.5,2,False,1,0.05,624527,16,-2.0,0.0,0.05,,0.12,positive,1,0.35,-5.0,0.05,run,helmholtz_highk_8gb_helmholtz_highk_positive_proxy_0p20_0p05_full_7_c25d471847eb,1443.708222699992,helmholtz_highk_positive,7,0.12,tcno_cache,True,8,0.001,0.0,0.01,0.0,0.05,0.001,0.0,0.450406551361084,0.5519539192318916,0.00021215270680841058,0.6524075791239738,0.00012516567949205637,0.5214824676513672,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00804946111747995,0.009269397472962737,0.629043236374855,2.999829262495041,1.599863663315773,2.3628213107585907,0.13578430749475956,0.40632784366607666,91.67057609558105,0.0036951937654521316,0.27197229862213135,0.00012516567949205637,0.3383275344967842,0.09371496550738811,0.0,-3.801201297086096e-14,1.5483620762825012,0.006195375113748014,0.005021679447963834,1.1082130789687931e-14,0.0036252429126761854,6.871825330989623e-10,6.871825330989623e-10,0.5214799791574478,6.871825330989623e-10,0.00660751957911998,0.5259846150875092,0.528579592704773,1.3710250481963158,1.3710250481963158,0.1560343005694449,1.1555020809173584,4.343845933675766,0.0,1.0,0.06916699558496475,1.3623838424682617,0.7575878798961639,0.370206356048584,73.17485046386719,0.3778425008058548,0.8642249703407288,28.857306003570557,0.837943896651268,1.339494064450264,0.047107466496527195,0.0,0.12,hamiltonian_verlet,0.2,3,8,1.0,True,1.0,warp,1.0,2.5,0.0001,192,gaussian
full,1,0.2516956068575382,0.05,0.03,1.5,metadata_frequency_softmax,sum,helmholtz_highk_8gb,0.02,0.03,0.01,2.0,12,0.0,1.0,none,0.5,0.0,24,helmholtz_highk,0.04212944861501455,0.2400993394354979,0.0,0.0,0.0,0.2758656678100427,0.0,0.9931484560171763,0.26342859740058583,0.0,0.11800647340714931,1.0294026192801213e-10,0.0066117983078584075,3.673112981535572e-05,0.2542393018132619,0.5507583096623421,18.315465370814007,0.04770759337892135,directional_gabor,12,1.0,192,0.08,local_8gb,1.0,0.015,12.0,8.0,0.0,1.5,0.12,3,0.0001,0.03,proxy_0.20_0.05,6,4,12,4,0.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K3_modes6_patch16_ref0.03_rlp0.12_hfc0.12_rb-5_pdo0_diss0_symord0_symparhelmholtz_resolvent_hrad0_href1_heta0.08_hcap8_hres0.015_hk12_cplx0.03_cphase0.01_symid0.001_wfconf2.5_trhamiltonian_verlet_framedirectional_gabor_sparse1_sklp0.12_tsyn1_tin1_tsmwarp_tdec1x8_tdgate1_tref0_br2_brroutemetadata_frequency_softmax_brprior1.5_brent0.03_brdiv0.05_edgesymnone_edgestr0.5,2,False,1,0.05,624527,16,-2.0,0.0,0.05,,0.12,positive,1,0.35,-5.0,0.05,run,helmholtz_highk_8gb_helmholtz_highk_positive_proxy_0p20_0p05_full_11_1c040b8ca6bb,1441.8399013000017,helmholtz_highk_positive,11,0.12,tcno_cache,True,8,0.001,0.0,0.01,0.0,0.05,0.001,0.0,0.41521504521369934,0.5277083218097687,0.0001667031201577629,0.7041572332382202,9.130088619713206e-05,0.5166049897670746,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012633153179194778,0.021931725786998868,0.6347294747829437,2.9588512778282166,1.5578365921974182,2.2732958793640137,0.13788739778101444,0.40598634630441666,92.1519947052002,0.0036708088009618223,0.2668880820274353,9.130088619713206e-05,0.34107720851898193,0.10320949368178844,0.0,-1.9824886835786114e-12,1.5720831751823425,0.0030296349432319403,0.0016772147500887513,9.623752553906669e-15,0.0025184654514305294,7.769891067349599e-11,7.769891067349599e-11,0.5166047066450119,7.769891067349599e-11,0.006606820272281766,0.5193729400634766,0.5220550894737244,1.2718426957726479,1.2718426957726479,0.17332898289896548,1.2939382195472717,4.115832805633545,0.0,1.0,0.06916699558496475,1.3623838424682617,0.7575058937072754,0.4103802405297756,73.17738723754883,0.4065611958503723,0.8653973191976547,25.589689254760742,0.3632430136203766,1.3435962498188019,0.04669397370889783,0.0,0.12,hamiltonian_verlet,0.2,3,8,1.0,True,1.0,warp,1.0,2.5,0.0001,192,gaussian
full,1,0.23418132215738297,0.05,0.03,1.5,metadata_frequency_softmax,sum,helmholtz_highk_8gb,0.02,0.03,0.01,2.0,12,0.0,1.0,none,0.5,0.0,24,helmholtz_highk,0.0398501626526316,0.234343022108078,0.0,0.0,0.0,0.25320617730418843,0.0,0.9929227928320566,0.23595139011740685,0.0,0.11646407376974821,2.1510803693836067e-09,0.00660894838316987,3.348672968665293e-05,0.17624028257948035,0.554007296760877,18.494148810704548,0.04770577481637398,directional_gabor,12,1.0,192,0.08,local_8gb,1.0,0.015,12.0,8.0,0.0,1.5,0.12,3,0.0001,0.03,proxy_0.20_0.05,6,4,12,4,0.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K3_modes6_patch16_ref0.03_rlp0.12_hfc0.12_rb-5_pdo0_diss0_symord0_symparhelmholtz_resolvent_hrad0_href1_heta0.08_hcap8_hres0.015_hk12_cplx0.03_cphase0.01_symid0.001_wfconf2.5_trhamiltonian_verlet_framedirectional_gabor_sparse1_sklp0.12_tsyn1_tin1_tsmwarp_tdec1x8_tdgate1_tref0_br2_brroutemetadata_frequency_softmax_brprior1.5_brent0.03_brdiv0.05_edgesymnone_edgestr0.5,2,False,1,0.05,624527,16,-2.0,0.0,0.05,,0.12,positive,1,0.35,-5.0,0.05,run,helmholtz_highk_8gb_helmholtz_highk_positive_proxy_0p20_0p05_full_19_a02b9f9e4dcb,1440.810211899996,helmholtz_highk_positive,19,0.12,tcno_cache,True,8,0.001,0.0,0.01,0.0,0.05,0.001,0.0,0.4187830984592438,0.5314276143908501,0.00024131568352458999,0.6986154243350029,9.774893078429159e-05,0.4922064393758774,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013111554726492614,0.019838857580907643,0.6330812722444534,3.030332773923874,1.6212978512048721,2.4342044293880463,0.13720041140913963,0.4049275293946266,87.44103813171387,0.003676875523524359,0.24239003285765648,9.774893078429159e-05,0.3226448819041252,0.09068943932652473,0.0,-1.0954014184974027e-12,1.616033136844635,0.013060839846730232,0.009152816841378808,1.097112945129086e-14,0.009296657517552376,2.320355019236331e-09,2.320355019236331e-09,0.4921998381614685,2.320355019236331e-09,0.006604318856261671,0.49790170788764954,0.5004329830408096,1.2924492210149765,1.2924492210149765,-0.07343432307243347,1.1037039160728455,4.16744664311409,0.0,1.0,0.06916699558496475,1.3623838424682617,0.7575104385614395,0.4218408539891243,73.37040519714355,0.33395882695913315,0.8635068237781525,39.22700023651123,0.580906867980957,1.3417669236660004,0.03902927692979574,0.0,0.12,hamiltonian_verlet,0.2,3,8,1.0,True,1.0,warp,1.0,2.5,0.0001,192,gaussian
single_branch,1,0.27150002121925354,0.05,0.03,1.5,metadata_frequency_softmax,sum,helmholtz_highk_8gb,0.02,0.03,0.01,2.0,12,0.0,1.0,none,0.5,0.0,24,helmholtz_highk,0.0,0.0,0.0,0.0,0.0,0.2938353940844536,0.0,0.9928852965434393,0.27793289721012115,0.0,0.12566450238227844,4.23409071692582e-10,0.006616278202272952,1.8963513563600525e-05,0.19859662338664444,0.5660131374994913,20.28650951385498,0.04771318597098192,directional_gabor,12,1.0,192,0.08,local_8gb,1.0,0.015,12.0,8.0,0.0,1.5,0.12,3,0.0001,0.03,proxy_0.20_0.05,6,4,12,4,0.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K3_modes6_patch16_ref0.03_rlp0.12_hfc0.12_rb-5_pdo0_diss0_symord0_symparhelmholtz_resolvent_hrad0_href1_heta0.08_hcap8_hres0.015_hk12_cplx0.03_cphase0.01_symid0.001_wfconf2.5_trhamiltonian_verlet_framedirectional_gabor_sparse1_sklp0.12_tsyn1_tin1_tsmwarp_tdec1x8_tdgate1_tref0_br2_brroutemetadata_frequency_softmax_brprior1.5_brent0.03_brdiv0.05_edgesymnone_edgestr0.5,2,False,1,0.05,624527,16,-2.0,0.0,0.05,,0.12,positive,1,0.35,-5.0,0.05,run,helmholtz_highk_8gb_helmholtz_highk_positive_proxy_0p20_0p05_single_branch_7_6218d01ea661,1440.672778799999,helmholtz_highk_positive,7,0.12,tcno_cache,True,8,0.001,0.0,0.01,0.0,0.05,0.001,0.0,0.0,1.9004802425115486e-06,0.00014346993884828407,1.0,6.314886377367657e-05,0.5318905413150787,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009385250741615891,0.13728867657482624,0.6780051961541176,2.9635682702064514,1.5581176578998566,2.2764952480793,0.13815472088754177,0.4055421054363251,93.59438514709473,0.003681726404465735,0.2829231694340706,6.314886377367657e-05,0.3550437241792679,0.10187169536948204,0.0,-1.1561169794433986e-12,1.541377067565918,0.005265385494567454,0.0042465729638934135,1.1373761480570508e-14,0.0031104031950235367,4.910928400048142e-10,4.910928400048142e-10,0.5318885892629623,4.910928400048142e-10,0.006610822514630854,0.5360029190778732,0.5386798083782196,1.4348068833351135,1.4348068833351135,0.19364685006439686,1.2855361700057983,4.4141475558280945,0.0,1.0,0.06916699558496475,1.3623838424682617,0.7576342672109604,0.4206223040819168,73.2683334350586,0.14659585244953632,0.863429382443428,26.162781715393066,0.12989377789199352,1.3447215110063553,0.05013230815529823,0.0,0.12,hamiltonian_verlet,0.2,3,8,1.0,True,1.0,warp,1.0,2.5,0.0001,192,gaussian
single_branch,1,0.23576407134532928,0.05,0.03,1.5,metadata_frequency_softmax,sum,helmholtz_highk_8gb,0.02,0.03,0.01,2.0,12,0.0,1.0,none,0.5,0.0,24,helmholtz_highk,0.0,0.0,0.0,0.0,0.0,0.258961271494627,0.0,0.993071436882019,0.24689790854851404,0.0,0.1085056597366929,1.2485126416513412e-10,0.00660385920976599,3.0926695065621366e-05,0.3195866628278357,0.5359160974621773,23.009239037831623,0.04770390223711729,directional_gabor,12,1.0,192,0.08,local_8gb,1.0,0.015,12.0,8.0,0.0,1.5,0.12,3,0.0001,0.03,proxy_0.20_0.05,6,4,12,4,0.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K3_modes6_patch16_ref0.03_rlp0.12_hfc0.12_rb-5_pdo0_diss0_symord0_symparhelmholtz_resolvent_hrad0_href1_heta0.08_hcap8_hres0.015_hk12_cplx0.03_cphase0.01_symid0.001_wfconf2.5_trhamiltonian_verlet_framedirectional_gabor_sparse1_sklp0.12_tsyn1_tin1_tsmwarp_tdec1x8_tdgate1_tref0_br2_brroutemetadata_frequency_softmax_brprior1.5_brent0.03_brdiv0.05_edgesymnone_edgestr0.5,2,False,1,0.05,624527,16,-2.0,0.0,0.05,,0.12,positive,1,0.35,-5.0,0.05,run,helmholtz_highk_8gb_helmholtz_highk_positive_proxy_0p20_0p05_single_branch_11_abac408780f2,1440.8221536000055,helmholtz_highk_positive,11,0.12,tcno_cache,True,8,0.001,0.0,0.01,0.0,0.05,0.001,0.0,0.0,1.9004802425115486e-06,0.00013410717610895517,1.0,7.721453948761337e-05,0.5016049966216087,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02005853841546923,0.006190551852341741,0.6277233585715294,2.943755477666855,1.5501146912574768,2.220378428697586,0.1359401736408472,0.40604420006275177,90.99789047241211,0.0036971960798837245,0.2516372390091419,7.721453948761337e-05,0.34697484970092773,0.10075103864073753,0.0,-2.10632702143769e-12,1.581915020942688,0.003220836748369038,0.0018389509350527078,9.870156979361786e-15,0.0026406007818877697,9.291928511345748e-11,9.291928511345748e-11,0.501604713499546,9.291928511345748e-11,0.006598896230570972,0.5043442249298096,0.5070187076926231,1.452521651983261,1.452521651983261,-0.11564513912890106,1.092596173286438,4.651277124881744,0.0,1.0,0.06916699558496475,1.3623838424682617,0.7573596835136414,0.5828112699091434,73.28715133666992,0.27230846136808395,0.8663720190525055,28.338696479797363,0.16608783602714539,1.3368856310844421,0.04317211685702205,0.0,0.12,hamiltonian_verlet,0.2,3,8,1.0,True,1.0,warp,1.0,2.5,0.0001,192,gaussian
single_branch,1,0.2336273305118084,0.05,0.03,1.5,metadata_frequency_softmax,sum,helmholtz_highk_8gb,0.02,0.03,0.01,2.0,12,0.0,1.0,none,0.5,0.0,24,helmholtz_highk,0.0,0.0,0.0,0.0,0.0,0.2528834268450737,0.0,0.9929378976424535,0.23631945873300234,0.0,0.11456883667657773,2.144293044052207e-09,0.00661166423621277,2.7231687454332132e-05,0.19546965055633336,0.5516839524110159,20.27926278114319,0.04770779423415661,directional_gabor,12,1.0,192,0.08,local_8gb,1.0,0.015,12.0,8.0,0.0,1.5,0.12,3,0.0001,0.03,proxy_0.20_0.05,6,4,12,4,0.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K3_modes6_patch16_ref0.03_rlp0.12_hfc0.12_rb-5_pdo0_diss0_symord0_symparhelmholtz_resolvent_hrad0_href1_heta0.08_hcap8_hres0.015_hk12_cplx0.03_cphase0.01_symid0.001_wfconf2.5_trhamiltonian_verlet_framedirectional_gabor_sparse1_sklp0.12_tsyn1_tin1_tsmwarp_tdec1x8_tdgate1_tref0_br2_brroutemetadata_frequency_softmax_brprior1.5_brent0.03_brdiv0.05_edgesymnone_edgestr0.5,2,False,1,0.05,624527,16,-2.0,0.0,0.05,,0.12,positive,1,0.35,-5.0,0.05,run,helmholtz_highk_8gb_helmholtz_highk_positive_proxy_0p20_0p05_single_branch_19_b08c4c3265ea,1440.821029800005,helmholtz_highk_positive,19,0.12,tcno_cache,True,8,0.001,0.0,0.01,0.0,0.05,0.001,0.0,0.0,1.9004802425115486e-06,0.0002817171480273828,1.0,8.379533028346486e-05,0.4927540421485901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017083651677239686,0.03953162848483771,0.6411095708608627,2.967616528272629,1.5648972988128662,2.312796652317047,0.1377712171524763,0.40515364706516266,89.88785171508789,0.003700346453115344,0.24289150163531303,8.379533028346486e-05,0.3179119750857353,0.08707311376929283,0.0,-3.792929105560575e-12,1.5943891406059265,0.013249119045212865,0.009175489307381213,1.500522465951019e-14,0.009533243486657739,2.3420291261899706e-09,2.3420291261899706e-09,0.4927479028701782,2.3420291261899706e-09,0.006607110030017793,0.4980899468064308,0.5007303133606911,1.3867975920438766,1.3867975920438766,0.06132936477661133,1.1114771962165833,4.406262665987015,0.0,1.0,0.06916699558496475,1.3623838424682617,0.7575393617153168,0.5962717607617378,73.22645568847656,0.5265630483627319,0.8647299259901047,38.19260501861572,0.2884569466114044,1.3384851068258286,0.0403318190947175,0.0,0.12,hamiltonian_verlet,0.2,3,8,1.0,True,1.0,warp,1.0,2.5,0.0001,192,gaussian
no_branch_routing,1,0.2675928734242916,0.05,0.03,1.5,metadata_frequency_softmax,sum,helmholtz_highk_8gb,0.02,0.03,0.01,2.0,12,0.0,1.0,none,0.5,0.0,24,helmholtz_highk,0.0,0.0,0.0,0.0,0.0,0.2900148518383503,0.0,0.9928991844256719,0.27413053065538406,0.0,0.1264326348900795,5.794101818705025e-10,0.006615084984029333,3.216330454354951e-05,0.1932223541662097,0.563465029001236,16.37541437149048,0.04771480647226175,directional_gabor,12,1.0,192,0.08,local_8gb,1.0,0.015,12.0,8.0,0.0,1.5,0.12,3,0.0001,0.03,proxy_0.20_0.05,6,4,12,4,0.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K3_modes6_patch16_ref0.03_rlp0.12_hfc0.12_rb-5_pdo0_diss0_symord0_symparhelmholtz_resolvent_hrad0_href1_heta0.08_hcap8_hres0.015_hk12_cplx0.03_cphase0.01_symid0.001_wfconf2.5_trhamiltonian_verlet_framedirectional_gabor_sparse1_sklp0.12_tsyn1_tin1_tsmwarp_tdec1x8_tdgate1_tref0_br2_brroutemetadata_frequency_softmax_brprior1.5_brent0.03_brdiv0.05_edgesymnone_edgestr0.5,2,False,1,0.05,624527,16,-2.0,0.0,0.05,,0.12,positive,1,0.35,-5.0,0.05,run,helmholtz_highk_8gb_helmholtz_highk_positive_proxy_0p20_0p05_no_branch_routing_7_37149797cbcf,1440.4240665999969,helmholtz_highk_positive,7,0.12,tcno_cache,True,8,0.001,0.0,0.01,0.0,0.05,0.001,0.0,0.5,0.6931471824645996,0.00027010950543626677,0.5,3.6075418393011205e-05,0.5272489786148071,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011962954711634666,0.013017510063946247,0.6306435167789459,2.963536560535431,1.560282438993454,2.264277547597885,0.13754220493137836,0.4054667539894581,92.47123527526855,0.003699799650348723,0.2780158147215843,3.6075418393011205e-05,0.3479749485850334,0.09098480828106403,0.0,-1.4663798451728825e-12,1.5407936871051788,0.006109558860771358,0.005003904923796654,1.020055456829518e-14,0.0035027561825700104,6.817890002563942e-10,6.817890002563942e-10,0.5272465497255325,6.817890002563942e-10,0.006609887001104653,0.5315456390380859,0.5341872125864029,1.2446288913488388,1.2446288913488388,0.10470718936994672,1.262328326702118,3.9455541521310806,0.0,1.0,0.06916699558496475,1.3623838424682617,0.7576214075088501,0.29974662885069847,73.25425910949707,0.15660623461008072,0.863730326294899,27.963223457336426,1.1740258485078812,1.3390406221151352,0.04743575491011143,0.0,0.12,hamiltonian_verlet,0.2,3,8,1.0,True,1.0,warp,1.0,2.5,0.0001,192,gaussian
no_branch_routing,1,0.24964776262640953,0.05,0.03,1.5,metadata_frequency_softmax,sum,helmholtz_highk_8gb,0.02,0.03,0.01,2.0,12,0.0,1.0,none,0.5,0.0,24,helmholtz_highk,0.0,0.0,0.0,0.0,0.0,0.27225376665592194,0.0,0.9932503402233124,0.259874368707339,0.0,0.11858828676243623,1.0448387005127883e-10,0.00660903569466124,4.17632970008223e-05,0.2898597969712379,0.5567833284536997,16.92982331911723,0.04771318628142277,directional_gabor,12,1.0,192,0.08,local_8gb,1.0,0.015,12.0,8.0,0.0,1.5,0.12,3,0.0001,0.03,proxy_0.20_0.05,6,4,12,4,0.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K3_modes6_patch16_ref0.03_rlp0.12_hfc0.12_rb-5_pdo0_diss0_symord0_symparhelmholtz_resolvent_hrad0_href1_heta0.08_hcap8_hres0.015_hk12_cplx0.03_cphase0.01_symid0.001_wfconf2.5_trhamiltonian_verlet_framedirectional_gabor_sparse1_sklp0.12_tsyn1_tin1_tsmwarp_tdec1x8_tdgate1_tref0_br2_brroutemetadata_frequency_softmax_brprior1.5_brent0.03_brdiv0.05_edgesymnone_edgestr0.5,2,False,1,0.05,624527,16,-2.0,0.0,0.05,,0.12,positive,1,0.35,-5.0,0.05,run,helmholtz_highk_8gb_helmholtz_highk_positive_proxy_0p20_0p05_no_branch_routing_11_eca80451288f,1439.0987183999969,helmholtz_highk_positive,11,0.12,tcno_cache,True,8,0.001,0.0,0.01,0.0,0.05,0.001,0.0,0.5,0.6931471824645996,0.0003219400477973977,0.5,4.211676150589483e-05,0.5135774463415146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014848334540147334,0.0122685034875758,0.6303667426109314,2.97075492143631,1.5677482187747955,2.3312623500823975,0.1374580878764391,0.4058563597500324,88.9969367980957,0.0036914536030963063,0.263779878616333,4.211676150589483e-05,0.34496067464351654,0.10074353404343128,0.0,-1.3759588595189855e-13,1.5992029905319214,0.0030080139404162765,0.0016421064792666584,1.0130374923999846e-14,0.0025154277100227773,7.454635606723992e-11,7.454635606723992e-11,0.5135771334171295,7.454635606723992e-11,0.006605431321077049,0.5163175612688065,0.5189061760902405,1.2321822419762611,1.2321822419762611,0.09479214996099472,1.0550663471221924,3.9842355251312256,0.0,1.0,0.06916699558496475,1.3623838424682617,0.7574021816253662,0.3727221339941025,73.30474662780762,0.3073367401957512,0.8640928566455841,27.152134895324707,0.7420192807912827,1.3418222069740295,0.04470601072534919,0.0,0.12,hamiltonian_verlet,0.2,3,8,1.0,True,1.0,warp,1.0,2.5,0.0001,192,gaussian
no_branch_routing,1,0.23405378684401512,0.05,0.03,1.5,metadata_frequency_softmax,sum,helmholtz_highk_8gb,0.02,0.03,0.01,2.0,12,0.0,1.0,none,0.5,0.0,24,helmholtz_highk,0.0,0.0,0.0,0.0,0.0,0.2542528249323368,0.0,0.9929038286209106,0.23703588545322418,0.0,0.11600288065771262,1.8340422328992172e-09,0.0066092179622501135,3.0899169966384456e-05,0.1852274346165359,0.5552902892231941,18.708533763885498,0.04770518528918425,directional_gabor,12,1.0,192,0.08,local_8gb,1.0,0.015,12.0,8.0,0.0,1.5,0.12,3,0.0001,0.03,proxy_0.20_0.05,6,4,12,4,0.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K3_modes6_patch16_ref0.03_rlp0.12_hfc0.12_rb-5_pdo0_diss0_symord0_symparhelmholtz_resolvent_hrad0_href1_heta0.08_hcap8_hres0.015_hk12_cplx0.03_cphase0.01_symid0.001_wfconf2.5_trhamiltonian_verlet_framedirectional_gabor_sparse1_sklp0.12_tsyn1_tin1_tsmwarp_tdec1x8_tdgate1_tref0_br2_brroutemetadata_frequency_softmax_brprior1.5_brent0.03_brdiv0.05_edgesymnone_edgestr0.5,2,False,1,0.05,624527,16,-2.0,0.0,0.05,,0.12,positive,1,0.35,-5.0,0.05,run,helmholtz_highk_8gb_helmholtz_highk_positive_proxy_0p20_0p05_no_branch_routing_19_3a0e5761fd22,1440.5198354000022,helmholtz_highk_positive,19,0.12,tcno_cache,True,8,0.001,0.0,0.01,0.0,0.05,0.001,0.0,0.5,0.6931471824645996,0.00026260280901624355,0.5,6.089024282118771e-05,0.4919687882065773,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015867962618358433,0.02276861318387091,0.6348717212677002,3.0276894569396973,1.6231558471918106,2.4939050674438477,0.13697544299066067,0.4061642996966839,89.5584888458252,0.003686660376843065,0.2421291470527649,6.089024282118771e-05,0.30582254379987717,0.08707024157047272,0.0,-3.23649235938004e-12,1.6021416783332825,0.01262723421677947,0.0085834302008152,1.0660223678660564e-14,0.009235947160050273,2.0493627628237476e-09,2.0493627628237476e-09,0.49196265637874603,2.0493627628237476e-09,0.006603599293157458,0.49784062057733536,0.500462181866169,1.2938195168972015,1.2938195168972015,0.10303440690040588,1.1634222865104675,4.22031244635582,0.0,1.0,0.06916699558496475,1.3623838424682617,0.757507711648941,0.29612779431045055,73.21245765686035,0.4071260541677475,0.8638356775045395,39.52131366729736,0.4369708001613617,1.3392259776592255,0.04071168042719364,0.0,0.12,hamiltonian_verlet,0.2,3,8,1.0,True,1.0,warp,1.0,2.5,0.0001,192,gaussian
