ablation,batch_size,best_val_loss,branch_diversity_weight,branch_entropy_weight,branch_prior_strength,branch_routing,branch_synthesis,campaign,canonical_loss_weight,complex_pair_loss_weight,complex_phase_loss_weight,core_field_weight,core_warmup_epochs,dissipative_symbol_scale,dissipative_time_step,edge_symbol_parameterization,edge_symbol_strength,effective_metadata_flow_loss_weight,epochs,family,field_corrector,field_corrector_scale,field_corrector_width,final_train_branch_diversity_loss,final_train_branch_entropy_loss,final_train_canonical_consistency,final_train_complex_pair_loss,final_train_complex_phase_loss,final_train_core_field_loss,final_train_core_warmup_loss,final_train_helmholtz_residual_loss,final_train_highfreq_core_loss,final_train_metadata_flow_loss,final_train_packet_space_loss,final_train_residual_energy,final_train_route_l1,final_train_symbol_identity_loss,final_train_symbol_order_loss,final_train_symbol_proxy,final_train_symbol_seminorm_loss,final_train_transport_proxy,frame_type,freeze_refinement_epochs,grad_clip_norm,height,helmholtz_absorption,helmholtz_profile,helmholtz_refractive_index,helmholtz_residual_loss_weight,helmholtz_residual_wavenumber,helmholtz_resolvent_cap,helmholtz_shell_radius,highfreq_core_loss_weight,highfreq_cutoff,in_channels,learning_rate,local_refine_scale,loss_config,max_modes,max_test_samples,max_train_samples,max_val_samples,metadata_flow_loss_weight,mode_strategy,model,model_variant,num_canonical_branches,oom_fallback,out_channels,packet_space_loss_weight,parameters,patch_size,pdo_symbol_order,pdo_symbol_scale,proxy_temperature,reference_source,refine_lowpass_cutoff,regime,requested_batch_size,residual_energy_weight,route_bias_init,route_l1_weight,row_type,run_id,runtime_seconds,scenario,seed,skip_lowpass_cutoff,source_kind,sparse_topk,stride,symbol_identity_loss_weight,symbol_order,symbol_order_loss_weight,symbol_order_target,symbol_proxy_weight,symbol_seminorm_loss_weight,symbol_seminorm_target,test_amplitude_error_proxy,test_boundary_trace_error_proxy,test_branch_diversity,test_branch_entropy,test_branch_spread,test_branch_usage_max,test_canonical_flow_error,test_complex_relative_l2_proxy,test_core_relative_l2,test_dissipative_multiplier_mean,test_dissipative_symbol_norm,test_edge_symbol_deviation_proxy,test_egorov_intertwining_proxy,test_egorov_jacobian_self_proxy,test_egorov_jacobian_target_proxy,test_egorov_targeted_probe_proxy,test_field_correction_norm,test_helmholtz_complex_latent_imag_energy_proxy,test_helmholtz_outgoing_flux_proxy,test_helmholtz_outgoing_gate_proxy,test_helmholtz_resolvent_envelope_proxy,test_helmholtz_resolvent_imag_proxy,test_helmholtz_resolvent_real_proxy,test_helmholtz_shell_center_proxy,test_helmholtz_shell_distance_proxy,test_high_frequency_relative_error_proxy,test_local_tube_coordinate_norm,test_loss,test_metadata_shift_norm,test_packet_consistency,test_packet_wavefront_localization_error,test_pdo_identity_norm,test_pdo_identity_order_proxy,test_phase_error,test_raw_refine_correction_norm,test_refine_correction_norm,test_refine_high_frequency_fraction,test_refine_lowpass_removed_norm,test_refine_relative_energy,test_refinement_energy,test_relative_l2,test_residual_energy,test_route_mean,test_sobolev_h1_error_proxy,test_sobolev_h2_error_proxy,test_symbol_budget,test_symbol_error_proxy,test_symbol_order_proxy,test_symbol_order_scaling_error_proxy,test_symbol_seminorm_proxy,test_symplectic_defect_proxy,test_tokenizer_active_fraction,test_tokenizer_covering_radius,test_tokenizer_phase_window_diameter,test_tokenizer_reconstruction_error,test_transport_budget,test_transported_input_norm,test_transported_input_shift_norm,test_transported_landing_gate,test_transported_landing_norm,test_transported_synthesis_shift_norm,test_wavefront_confidence_proxy,test_wf_transport_error_proxy,token_refine_scale,transport_highpass_cutoff,transport_parameterization,transport_proxy_weight,transport_stencil,transported_decoder_channels,transported_decoder_scale,transported_decoder_transport_gate,transported_input_scale,transported_synthesis_mode,transported_synthesis_scale,wavefront_confidence_scale,weight_decay,width,window_type
full,1,0.021805401891469955,0.05,0.03,1.5,metadata_frequency_softmax,sum,helmholtz_highk_8gb,0.0,0.03,0.01,0.0,0,0.0,1.0,none,0.5,0.0,12,helmholtz_highk,hybrid,1.0,64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9924685917794704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,directional_gabor,0,1.0,192,0.08,competitive_8gb,1.0,0.015,12.0,8.0,0.0,0.0,0.12,3,0.0003,0.0,field_only,4,8,32,8,0.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K2_modes4_patch16_ref0_rlp0.12_hfc0.12_rb-5_pdo0_diss0_symord0_symparhelmholtz_resolvent_hrad0_href1_heta0.08_hcap8_hres0.015_hk12_cplx0.03_cphase0.01_symid0_wfconf2.5_trhamiltonian_verlet_framedirectional_gabor_sparse1_sklp0.12_tsyn1_tin1_tsmwarp_tdec1x4_tdgate1_tref0_br1_brroutemetadata_frequency_softmax_brprior1.5_brent0.03_brdiv0.05_edgesymnone_edgestr0.5_fcorrhybrid_fcscale1_fcw64_fcininput_only,1,False,1,0.0,1140455,16,-2.0,0.0,0.05,,0.12,positive,1,0.0,-5.0,0.0,run,helmholtz_highk_8gb_helmholtz_highk_positive_field_only_full_7_ce2be5477089,471.91333979999945,helmholtz_highk_positive,7,0.12,tcno_cache,True,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14296146854758263,5.636256814002991,0.0,0.0,0.0,1.0,0.002547899552155286,0.1431907471269369,0.7489467263221741,1.0,0.0,0.0,0.0,0.0,0.0,0.0,139.22105407714844,0.011004611849784851,-0.016624256037175655,0.6176594644784927,2.919640600681305,1.4475908130407333,2.4086722135543823,0.1379268690943718,0.4239341840147972,15.389005899429321,0.005624237470328808,0.02055696165189147,0.002547899552155286,0.15474866889417171,0.037897669710218906,0.0,-4.075772068478679e-12,1.604258581995964,0.0,0.0,0.0,0.0,0.0,0.0,0.1431907471269369,0.0,0.0066940695978701115,0.14421066641807556,0.1443590335547924,1.2913885861635208,1.2913885861635208,15.13621997833252,0.8790108859539032,5.683716177940369,0.0,1.0,0.06916700303554535,1.3623838424682617,0.8425386026501656,0.19114334881305695,60.20793151855469,22.26975154876709,0.8198129907250404,3.0332784354686737,2.030150294303894,1.273735597729683,0.0033522546727908775,0.0,0.12,hamiltonian_verlet,0.0,2,4,1.0,True,1.0,warp,1.0,2.5,0.0001,192,gaussian
