ablation,batch_size,best_val_loss,campaign,canonical_loss_weight,core_field_weight,core_warmup_epochs,dissipative_symbol_scale,dissipative_time_step,effective_metadata_flow_loss_weight,epochs,family,final_train_canonical_consistency,final_train_core_field_loss,final_train_core_warmup_loss,final_train_highfreq_core_loss,final_train_metadata_flow_loss,final_train_packet_space_loss,final_train_residual_energy,final_train_route_l1,final_train_symbol_order_loss,final_train_symbol_proxy,final_train_transport_proxy,frame_type,freeze_refinement_epochs,grad_clip_norm,height,highfreq_core_loss_weight,highfreq_cutoff,in_channels,learning_rate,local_refine_scale,loss_config,max_modes,max_test_samples,max_train_samples,max_val_samples,metadata_flow_loss_weight,mode_strategy,model,model_variant,oom_fallback,out_channels,packet_space_loss_weight,parameters,patch_size,pdo_symbol_order,pdo_symbol_scale,proxy_temperature,reference_source,refine_lowpass_cutoff,regime,requested_batch_size,residual_energy_weight,route_bias_init,route_l1_weight,row_type,run_id,runtime_seconds,scenario,seed,skip_lowpass_cutoff,source_kind,sparse_topk,stride,symbol_order,symbol_order_loss_weight,symbol_order_target,symbol_proxy_weight,test_canonical_flow_error,test_core_relative_l2,test_dissipative_multiplier_mean,test_dissipative_symbol_norm,test_high_frequency_relative_error_proxy,test_loss,test_metadata_shift_norm,test_packet_consistency,test_packet_wavefront_localization_error,test_pdo_identity_norm,test_pdo_identity_order_proxy,test_phase_error,test_raw_refine_correction_norm,test_refine_correction_norm,test_refine_high_frequency_fraction,test_refine_lowpass_removed_norm,test_refine_relative_energy,test_refinement_energy,test_relative_l2,test_residual_energy,test_route_mean,test_sobolev_h1_error_proxy,test_sobolev_h2_error_proxy,test_symbol_budget,test_symbol_error_proxy,test_symbol_order_proxy,test_symbol_order_scaling_error_proxy,test_symplectic_defect_proxy,test_tokenizer_active_fraction,test_tokenizer_covering_radius,test_tokenizer_phase_window_diameter,test_tokenizer_reconstruction_error,test_transport_budget,test_transported_input_norm,test_transported_input_shift_norm,test_transported_landing_gate,test_transported_landing_norm,test_transported_synthesis_shift_norm,test_wavefront_confidence_proxy,test_wf_transport_error_proxy,token_refine_scale,transport_highpass_cutoff,transport_parameterization,transport_proxy_weight,transport_stencil,transported_decoder_channels,transported_decoder_scale,transported_decoder_transport_gate,transported_input_scale,transported_synthesis_mode,transported_synthesis_scale,wavefront_confidence_scale,weight_decay,width,window_type
full,1,0.04248762596398592,branch_id_v3_controls,0.02,2.0,2,0.0,1.0,2.0,4,wave,0.0,0.032413785345852375,0.0,0.018076174950692803,0.7806800305843353,0.01397068821825087,1.3190788183958801e-09,0.006689336500130594,5.674862040905282e-05,0.13060555793344975,0.06472861394286156,gabor_gaussian,2,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,2,4,2,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec0x0_tdgate1_tref0,False,1,0.05,1059764,16,-2.0,0.0,0.05,,0.16,synthetic,1,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_bicharacteristic_control_proxy_0p20_0p05_full_7_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_0_0p0_True_0p0_2p0_0p01_0p05_1p0_2p0_2_2,3.7358591000011074,wave_bicharacteristic_control,7,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.015650499612092972,0.534115806221962,1.0,0.0,0.8767797350883484,0.02701848093420267,0.0027171241817995906,0.1287284642457962,0.017606891691684723,0.0,0.0,1.3465856313705444,0.0005509185430128127,0.0005355181347113103,3.964467511768249e-15,0.0001239567354787141,7.615201802479987e-10,7.615201802479987e-10,0.5341153740882874,7.615201802479987e-10,0.006687800399959087,0.5338754206895828,0.5336246639490128,0.4667554746071498,0.4667554746071498,0.004658798687160015,1.6662586331367493,0.0,0.9866071343421936,0.25,1.0774961709976196,2.619401216506958,0.1722387857735157,15.164775371551514,1.1941012740135193,0.6816371083259583,0.0,0.14540718495845795,1.3332402606805165,0.0009177974425256252,0.0,0.16,hamiltonian_verlet,0.2,12,0,0.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
full,1,0.044931783340871334,branch_id_v3_controls,0.02,2.0,2,0.0,1.0,2.0,4,wave,0.0,0.02856549946591258,0.0,0.01332383592671249,0.7496543079614639,0.010311998892575502,4.6533433356588105e-10,0.0066893280018121,0.0002792477625916945,0.1257854960858822,0.07212078012526035,gabor_gaussian,2,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,2,4,2,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec0x0_tdgate1_tref0,False,1,0.05,1059764,16,-2.0,0.0,0.05,,0.16,synthetic,1,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_bicharacteristic_control_proxy_0p20_0p05_full_11_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_0_0p0_True_0p0_2p0_0p01_0p05_1p0_2p0_2_2,2.348712400000295,wave_bicharacteristic_control,11,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.015314051415771246,0.9549480080604553,1.0,0.0,1.5285006165504456,0.01963496021926403,0.0031136194011196494,312.26252937316895,0.0218783023301512,0.0,0.0,1.2068536877632141,0.0002725027297856286,0.0002461964395479299,6.4145123234045625e-15,0.00011570753122214228,7.505764482163002e-10,7.505764482163002e-10,0.9549461603164673,7.505764482163002e-10,0.006687754765152931,0.9580508172512054,0.961068332195282,0.48369358479976654,0.48369358479976654,0.021915322169661522,2.28230357170105,0.0,0.8443877398967743,0.25,1.0774961709976196,7.009585678577423,0.17026574909687042,9.062669277191162,1.898135781288147,0.6569580137729645,0.0,0.2505374252796173,1.3321575025717418,0.010217673610895872,0.0,0.16,hamiltonian_verlet,0.2,12,0,0.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
full,1,0.025080793537199497,branch_id_v3_controls,0.02,2.0,2,0.0,1.0,2.0,4,wave,0.0,0.011213495396077633,0.0,0.0035669531498569995,0.7087390124797821,0.005056295107351616,5.491268162405305e-09,0.006689411820843816,0.00010910576730793764,0.09043239615857601,0.07527902070432901,gabor_gaussian,2,1.0,64,1.0,0.16,1,0.0001,0.05,proxy_0.20_0.05,16,2,4,2,2.0,shell_balanced,MiNO-Plus,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tsmwarp_tdec0x0_tdgate1_tref0,False,1,0.05,1059764,16,-2.0,0.0,0.05,,0.16,synthetic,1,0.5,-5.0,0.05,run,branch_id_v3_controls_wave_bicharacteristic_control_proxy_0p20_0p05_full_19_hamiltonian_verlet_gabor_gaussian_True_2p0_0p16_0p16_0p16_1p0_1p0_warp_0_0p0_True_0p0_2p0_0p01_0p05_1p0_2p0_2_2,2.169548100000611,wave_bicharacteristic_control,19,0.16,synthetic,True,8,0.0,0.01,0.0,0.05,0.014919708017259836,1.064209133386612,1.0,0.0,1.60919851064682,0.05549113731831312,0.0034439717419445515,12.102071404457092,0.08016764093190432,0.0,0.0,1.5577391982078552,0.0006340146355796605,0.0006241361843422055,3.6272312964560796e-15,0.00010318686872778926,2.520382347270811e-09,2.520382347270811e-09,1.064208060503006,2.520382347270811e-09,0.006688057212159038,1.0667253732681274,1.0690284967422485,0.47810590267181396,0.47810590267181396,0.010233869543299079,2.31507670879364,0.0,0.9024234712123871,0.25,1.0774961709976196,0.8258129060268402,0.19473479315638542,12.4802827835083,3.5173650979995728,0.7105964720249176,0.0,0.49815094470977783,1.3287563025951385,0.005574534181505442,0.0,0.16,hamiltonian_verlet,0.2,12,0,0.0,True,1.0,warp,1.0,2.0,0.0001,64,gaussian
