ablation,family,loss_config,mean_final_train_canonical_consistency,mean_final_train_core_field_loss,mean_final_train_core_warmup_loss,mean_final_train_highfreq_core_loss,mean_final_train_packet_space_loss,mean_final_train_residual_energy,mean_final_train_route_l1,mean_final_train_symbol_order_loss,mean_final_train_symbol_proxy,mean_final_train_transport_proxy,mean_runtime_seconds,mean_test_canonical_flow_error,mean_test_core_relative_l2,mean_test_dissipative_multiplier_mean,mean_test_dissipative_symbol_norm,mean_test_high_frequency_relative_error_proxy,mean_test_metadata_shift_norm,mean_test_packet_consistency,mean_test_packet_wavefront_localization_error,mean_test_pdo_identity_norm,mean_test_pdo_identity_order_proxy,mean_test_phase_error,mean_test_raw_refine_correction_norm,mean_test_refine_correction_norm,mean_test_refine_high_frequency_fraction,mean_test_refine_lowpass_removed_norm,mean_test_refine_relative_energy,mean_test_refinement_energy,mean_test_relative_l2,mean_test_residual_energy,mean_test_route_mean,mean_test_sobolev_h1_error_proxy,mean_test_sobolev_h2_error_proxy,mean_test_symbol_budget,mean_test_symbol_error_proxy,mean_test_symbol_order_proxy,mean_test_symbol_order_scaling_error_proxy,mean_test_symplectic_defect_proxy,mean_test_tokenizer_active_fraction,mean_test_tokenizer_covering_radius,mean_test_tokenizer_phase_window_diameter,mean_test_tokenizer_reconstruction_error,mean_test_transport_budget,mean_test_transported_input_norm,mean_test_transported_input_shift_norm,mean_test_transported_synthesis_shift_norm,mean_test_wavefront_confidence_proxy,mean_test_wf_transport_error_proxy,model_variant,regime,runs,scenario,std_final_train_canonical_consistency,std_final_train_core_field_loss,std_final_train_core_warmup_loss,std_final_train_highfreq_core_loss,std_final_train_packet_space_loss,std_final_train_residual_energy,std_final_train_route_l1,std_final_train_symbol_order_loss,std_final_train_symbol_proxy,std_final_train_transport_proxy,std_runtime_seconds,std_test_canonical_flow_error,std_test_core_relative_l2,std_test_dissipative_multiplier_mean,std_test_dissipative_symbol_norm,std_test_high_frequency_relative_error_proxy,std_test_metadata_shift_norm,std_test_packet_consistency,std_test_packet_wavefront_localization_error,std_test_pdo_identity_norm,std_test_pdo_identity_order_proxy,std_test_phase_error,std_test_raw_refine_correction_norm,std_test_refine_correction_norm,std_test_refine_high_frequency_fraction,std_test_refine_lowpass_removed_norm,std_test_refine_relative_energy,std_test_refinement_energy,std_test_relative_l2,std_test_residual_energy,std_test_route_mean,std_test_sobolev_h1_error_proxy,std_test_sobolev_h2_error_proxy,std_test_symbol_budget,std_test_symbol_error_proxy,std_test_symbol_order_proxy,std_test_symbol_order_scaling_error_proxy,std_test_symplectic_defect_proxy,std_test_tokenizer_active_fraction,std_test_tokenizer_covering_radius,std_test_tokenizer_phase_window_diameter,std_test_tokenizer_reconstruction_error,std_test_transport_budget,std_test_transported_input_norm,std_test_transported_input_shift_norm,std_test_transported_synthesis_shift_norm,std_test_wavefront_confidence_proxy,std_test_wf_transport_error_proxy
no_symbol,wave,proxy_0.20_0.05,0.0,0.0012208696439049366,0.0,5.519914913065804e-05,0.0011112049447648234,1.2461669484887929e-05,0.006347610188337664,0.0,0.06513718841597438,0.1088332323771384,136.8345472000001,2.3524235681785893e-05,0.33661583128074807,1.0,0.0,3.6197518004725375,0.01754092991662522,1658820.5747070312,0.0723464932331505,0.0,0.0,1.4488351742426555,0.022668378815675776,0.01753051478105287,2.5260901732085996e-14,0.011865069080765048,1.3917069545973012e-05,1.3917069545973012e-05,0.33370333909988403,1.3917069545973012e-05,0.006331953569315374,0.3329849209015568,0.332141999155283,0.0,0.0,0.0,0.749988446633021,0.0,0.4967314936220646,0.25,1.0774961709976196,0.5932435983171066,0.5967491827905178,4.126606901486714,4.402232646942139,0.5452568617959818,1.1014048900041316,0.002628851267218124,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,synthetic,3,wave_chirp_propagation,0.0,0.00021191528459961188,0.0,3.4119129619468116e-05,8.68202086558431e-05,7.239557606832026e-06,1.749045209658413e-05,0.0,0.005023033775762341,0.00041843226238254255,0.7218342923654695,5.696166344448436e-06,0.06130644174193294,0.0,0.0,1.8658804607635615,5.616689356973447e-06,400513.66300020466,0.029147258403741102,0.0,0.0,0.02952920367470045,0.002336581691567876,0.001454847850600195,1.1642411445992182e-15,0.002864697185970852,1.166961932962905e-06,1.166961932962905e-06,0.06107234810388173,1.166961932962905e-06,1.58196776906991e-05,0.06051131714710393,0.06005415308237714,0.0,0.0,0.0,0.11593012108892363,0.0,0.013847329607521936,0.0,0.0,0.13730731467394844,0.050779395547815694,0.09949725439773402,0.6187630150227629,0.09473642695611505,0.17641797509017754,0.0014086230562690791
no_transport,wave,proxy_0.20_0.05,0.0,0.006526598045941985,0.0,0.005582937226184489,0.0012122377750327156,1.1851532477902271e-06,0.006381429515184007,0.023748113295166857,0.06250668495583038,0.10888490220531821,54.62740496666811,0.017541948705911636,0.8399961826701959,1.0,0.0,14.607524737715721,0.0,879423.1731770834,0.04199285677168518,0.0,0.0,1.5371452172597249,0.005745062788870807,0.004272147285519168,2.440597676710389e-14,0.0031557016215325953,9.434890885969457e-07,9.434890885969457e-07,0.8396946340799332,9.434890885969457e-07,0.006377325606687616,0.8428691538671652,0.8459626299639543,0.9600214180019166,0.9600214180019166,0.1518365969542275,1.5985935777425766,0.0,0.4967314936220646,0.25,1.0774961709976196,0.5932435983171066,0.0,4.35017716884613,1.4117646874941178e-05,3.452656837765744e-06,0.0,0.020464638286891084,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,synthetic,3,wave_chirp_propagation,0.0,0.0005089109615846137,0.0,0.00039155794584157694,0.0001126010503265977,1.240440206636344e-06,2.240296941237231e-05,0.008989552748360536,0.0036168745196686835,0.00033628602970874765,0.8599098758213921,0.0,0.16475834966843783,0.0,0.0,9.008039734402569,0.0,47073.618863879026,0.006079067021554415,0.0,0.0,0.054292913319879156,0.0027772679814737217,0.0014994707935031461,1.7260720939476338e-15,0.0020316720005626467,7.467000030714915e-07,7.467000030714915e-07,0.16472254234488823,7.467000030714915e-07,3.5565317145333774e-05,0.16416427421534163,0.16361814985986714,0.0447340239711559,0.0447340239711559,0.03427213996968669,0.6170858932319414,0.0,0.013847329607521936,0.0,0.0,0.13730731467394844,0.0,0.16638366433589935,1.2597350117792468e-06,1.1429525031878891e-06,0.0,0.004771748702141666
no_transport_no_carrier,wave,proxy_0.20_0.05,0.0,0.005936372219972934,0.0,0.0048042543142704135,0.0006901352375179057,4.4817646518116285e-06,0.0063860029622446746,0.0241498419846822,0.06228957380840762,0.10888490313664079,48.69614473333301,0.017541948705911636,0.8266813630859057,1.0,0.0,13.150948802630106,0.0,2137776.8404947915,0.40328945592045784,0.0,0.0,1.555481180548668,0.007710787506463627,0.007465617066676107,2.446192823429556e-14,0.0014480084767759156,2.9947664065647452e-06,2.9947664065647452e-06,0.8259806583325068,2.9947664065647452e-06,0.0063822267499441905,0.8282307932774226,0.8303335110346476,0.9667051740818554,0.9667051740818554,0.1494266451692157,1.716003194451332,0.0,0.4967314936220646,0.25,1.0774961709976196,0.5932435983171066,0.0,0.0,0.0,0.0,0.0,0.07848149219838281,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,synthetic,3,wave_chirp_propagation,0.0,0.0006024894598131014,0.0,0.000526713581528618,0.0001930895149983686,6.263803200789217e-06,1.7355291771635528e-05,0.014970591801360657,0.0035366307219707725,0.0003362867331121242,2.518902078608621,0.0,0.07705451057652797,0.0,0.0,5.72528571304513,0.0,498795.1964109313,0.11804476702810823,0.0,0.0,0.0853432594860759,0.002974958721499775,0.0027253982782247214,1.362834833778328e-15,0.0011102620568727753,2.580840726375072e-06,2.580840726375072e-06,0.07713142267695193,2.580840726375072e-06,1.0958482332383512e-05,0.07607357256357739,0.0751321860133244,0.035064478464299685,0.035064478464299685,0.05069386598008708,0.544046004275947,0.0,0.013847329607521936,0.0,0.0,0.13730731467394844,0.0,0.0,0.0,0.0,0.0,0.02250153934602011
randomized_metadata,wave,proxy_0.20_0.05,0.0,0.0090041564609338,0.0,0.0071768231508839465,0.0013814299528955114,6.602305128537249e-09,0.006442338587172951,0.0020123136550359456,0.08191549129292576,0.03709792238401456,151.87568960000013,0.4603302280108134,1.0403285796443622,1.0,0.0,22.34315016369025,0.4608769031862418,3518786.8310546875,0.4465131076673667,0.0,0.0,1.5295514663060505,0.00035549987539222155,0.0003477887409341444,8.818305800928561e-15,5.549934576265514e-05,4.823582022232357e-09,4.823582022232357e-09,1.044405460357666,4.823582022232357e-09,0.006575690504784386,1.0463522151112556,1.0492501457532246,0.8484862823453214,0.8484862823453214,0.04211500286085841,1.0788782313466072,0.0,0.4967314936220646,0.25,1.0774961709976196,0.5932435983171066,0.19569195486191246,2.2615187192956605,5.137833168109258,0.9224563166499138,0.0,0.14234369186063608,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,synthetic,3,wave_chirp_propagation,0.0,0.00014909856500320602,0.0,0.00041045955644720045,0.00015052631436666207,5.9146801297447325e-09,3.649750412937209e-05,0.0022010824931415606,0.006676416534885577,0.00020719595445639787,1.9851793643947144,0.0028029282280561865,0.02555908051445909,0.0,0.0,7.124990449464084,0.0028810030884128127,852079.6022238523,0.02479690241324004,0.0,0.0,0.014949543465259115,0.00015547614326973618,0.00016214117992740837,2.475331591790231e-15,2.337200555435191e-05,3.756596024412818e-09,3.756596024412818e-09,0.03558817877418374,3.756596024412818e-09,0.00012541709702788698,0.028078277692604476,0.028289332714144924,0.01520724364604772,0.01520724364604772,0.01869416252713527,0.07746617388771113,0.0,0.013847329607521936,0.0,0.0,0.13730731467394844,0.01748427684087798,0.19637016542473065,0.08001087244281771,0.33324927908840213,0.0,0.0060084362792075015
full,wave,proxy_0.20_0.05,0.0,0.004825028421894078,0.0,0.0008188696261236651,0.007943797608378291,0.00013057169835267105,0.006386463168180651,0.006483880232123183,0.08529090644636501,0.06332898264129956,146.90210586666703,0.011935628795375427,0.30140559064845246,1.0,0.0,0.8292545030514399,0.011935628795375427,20773.16294932179,0.026117163302842528,0.0,0.0,1.423398996392886,0.10010391322551489,0.091105594925466,1.8283253653268678e-14,0.03135218749351528,8.963988895980175e-05,8.963988895980175e-05,0.2960171488424142,8.963988895980175e-05,0.006487169943284243,0.2983509860932827,0.29996788998444873,0.8776446783708202,0.8776446783708202,0.11558729042422379,1.3046844278772671,0.0,0.8708280026912689,0.25,1.0774961709976196,4.600387858847777,0.2509045263545381,8.032341460386911,5.328641662995021,1.5328057060639064,1.3804831314418051,0.01092840552640458,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,synthetic,3,wave_synth,0.0,0.00019802450254534384,0.0,3.463179559590935e-05,0.0018281335998447147,1.4219928979033007e-05,4.823998977796274e-06,0.006130438295637367,0.004961170292057812,0.0008321421797351838,1.4114317273093782,6.248974188414761e-05,0.027888791082716625,0.0,0.0,0.05930483804658623,6.248974188414761e-05,13269.599903699493,0.002326915976208143,0.0,0.0,0.008823822182311649,0.0892292256654591,0.08109772676996195,9.926477283386777e-15,0.02830497335857192,8.04313312791056e-05,8.04313312791056e-05,0.031124713215054896,8.04313312791056e-05,0.00017867513872578617,0.03095216589113202,0.030790796972672403,0.05577866544520575,0.05577866544520575,0.08220755529221109,0.3441837541971821,0.0,0.026746105471968817,0.0,0.0,1.99245198888782,0.03962453421338999,0.7874602566280543,0.7696872833614009,0.35711180326827807,0.001693184289388483,0.0004297811320910087
full_no_flow_supervision,wave,proxy_0.20_0.05,0.0,0.004815303583099093,0.0,0.0008149371741536823,0.007670470717938668,0.00013763656911199482,0.006384594340084327,0.005882919321417527,0.0863700408824823,0.06332889561437899,145.59871016666634,0.01190222892910242,0.30148116312921047,1.0,0.0,0.8334541668494543,0.01190222892910242,21762.395477599155,0.026005801279097795,0.0,0.0,1.4262474278608959,0.10827656713324056,0.09848819880001732,1.7910008461535434e-14,0.03399858143317639,0.00010517515469635082,0.00010517515469635082,0.29564311106999713,0.00010517515469635082,0.006478228160024931,0.2980239763855934,0.2996529483546813,0.8773569791681236,0.8773569791681236,0.10937622854706003,1.3931871677438419,0.0,0.8708280026912689,0.25,1.0774961709976196,4.600387858847777,0.24992166356080106,8.023619830608368,5.304642081260681,1.4465464303890865,1.3784192634953394,0.0109060108079575,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,synthetic,3,wave_synth,0.0,0.00018707247260276732,0.0,3.555055972272155e-05,0.0014476100676668806,1.397736531943068e-05,5.610337695655799e-06,0.004467589863573651,0.0039041563545592936,0.0008314151506057408,2.3703287278107292,5.209131552934956e-05,0.027634767872507075,0.0,0.0,0.05721693616705951,5.209131552934956e-05,14897.537668175699,0.002459676273374918,0.0,0.0,0.010177484745315404,0.09416126694706445,0.08560514234824208,9.994795186481469e-15,0.029722038144160887,9.108396596495101e-05,9.108396596495101e-05,0.03152714111277701,9.108396596495101e-05,0.00018586982200398486,0.031289133930377584,0.031127864279231726,0.05767039446519128,0.05767039446519128,0.09160723148797395,0.260042819255393,0.0,0.026746105471968817,0.0,0.0,1.99245198888782,0.04093832182754976,0.7993366654707246,0.7970438030298147,0.244736254970408,0.002676984788157016,0.00047857029414645735
identity_transport,wave,proxy_0.20_0.05,0.0,0.015291619408849834,0.0,0.011472404332582502,0.007189689841955745,7.258112267373285e-05,0.00640167392622162,0.032107624425811485,0.09517396368189819,0.06339457801853617,144.03612780000307,0.0,0.5391080503662428,1.0,0.0,1.15641042838494,0.0,13779.262588628257,0.02441876711479078,0.0,0.0,1.4695124179124832,0.11296221613883972,0.09948110464029014,2.329233462340106e-14,0.040914822447424136,7.723415421878599e-05,7.723415421878599e-05,0.534983633706967,7.723415421878599e-05,0.006398419170485188,0.5380799006670713,0.5408989836772283,0.9269593784378635,0.9269593784378635,0.17311625568820294,0.7026020611325899,0.0,0.8708280026912689,0.25,1.0774961709976196,4.600387858847777,0.22369805940737325,9.327845176060995,2.8477614553897485e-05,2.0325460686384154e-06,1.3321843147277832,0.01286564411323828,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,synthetic,3,wave_synth,0.0,0.001141492929321248,0.0,0.0010820412567060487,0.0003161898290612169,1.582552624715456e-05,8.021170814285456e-06,0.01459053935530733,0.003300987659130967,0.0007723317411412019,1.1493356311661342,0.0,0.016790421221615875,0.0,0.0,0.03277626208266944,0.0,14234.707988322443,0.0004938630072116228,0.0,0.0,0.00913132823366482,0.01706169063865051,0.015467537312088251,1.784185705565604e-15,0.005475861724121974,1.801147130089069e-05,1.801147130089069e-05,0.01645841006799359,1.801147130089069e-05,1.667547128391939e-05,0.016221086922919545,0.01601012020720408,0.01772367738376281,0.01772367738376281,0.04539756787606826,0.4570859042771035,0.0,0.026746105471968817,0.0,0.0,1.99245198888782,0.029702226611639144,0.9935318089009161,2.600329232495827e-06,4.6581372667414476e-07,0.0,0.00023932340124074687
no_symbol,wave,proxy_0.20_0.05,0.0,0.00494751711246661,0.0,0.0007870523014490674,0.006921568027893146,0.00013532437413409248,0.006365173787344247,0.0,0.09604972788494909,0.06332426559593943,132.69138073333548,0.011601869249716401,0.3062806191543738,1.0,0.0,0.8353693932294846,0.011601869249716401,23213.94259563337,0.0261243079827788,0.0,0.0,1.4221862802902858,0.14957541755090156,0.13563478225842118,2.3844231857437046e-14,0.047496743965893984,0.00014229382221249884,0.00014229382221249884,0.29799677804112434,0.00014229382221249884,0.006361803563777357,0.30033256486058235,0.30196536146104336,0.0,0.0,0.0,1.7383200923601787,0.0,0.8708280026912689,0.25,1.0774961709976196,4.600387858847777,0.6520271495812469,7.950400610764821,5.285585304101308,0.5211536219964424,0.7833033998807271,0.010477309968943397,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,synthetic,3,wave_synth,0.0,0.00020026247226192075,0.0,3.3970933822732135e-05,0.0002619999297564635,2.110238427528407e-05,1.548067879898871e-05,0.0,0.0036293649306888137,0.0008282333022550372,0.180249930757802,0.000153475349260972,0.02432498631401439,0.0,0.0,0.055510784281498075,0.000153475349260972,17291.36272746731,0.0029799849556918084,0.0,0.0,0.015450430838708545,0.01933622662034795,0.018543464692663013,1.1141558948298187e-15,0.005463341041627344,1.919207678315233e-05,1.919207678315233e-05,0.02458800129319751,1.919207678315233e-05,2.4759757004672168e-05,0.024474128749695286,0.024413341058433492,0.0,0.0,0.0,0.6225193090589314,0.0,0.026746105471968817,0.0,0.0,1.99245198888782,0.023347292617823954,0.9070716359265976,0.7980358805184202,0.19069666179274364,0.02187463983617578,0.0008362290487474948
no_transport,wave,proxy_0.20_0.05,0.0,0.015295153435242053,0.0,0.01146481962091962,0.007182083941895851,7.484591724467767e-05,0.0063930927167853546,0.023821814438431628,0.09520762086483753,0.06339457892398867,53.765246899999816,0.0,0.5384614827732245,1.0,0.0,1.1647178108493488,0.0,9848.362789158398,0.023969274285870295,0.0,0.0,1.4714324275652568,0.12274193856865168,0.10788330420230825,2.3916515319815123e-14,0.044672491416955985,9.05689637420437e-05,9.05689637420437e-05,0.5339593552052975,9.05689637420437e-05,0.006381802008642505,0.5371112662057081,0.5399573842684428,0.9435274464388689,0.9435274464388689,0.14883463715846623,0.5100589866439501,0.0,0.8708280026912689,0.25,1.0774961709976196,4.600387858847777,0.0,9.294775942961374,2.8354997690864064e-05,2.0647392204864445e-06,0.0,0.012841435508259261,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,synthetic,3,wave_synth,0.0,0.0011754141227514508,0.0,0.0011006744542744746,0.0003126024591114955,9.466559011705173e-06,1.5011409575999246e-05,0.007605235178477518,0.0034460461870489487,0.0007723328599033666,2.22346735415728,0.0,0.018300769961229337,0.0,0.0,0.047390235442477883,0.0,5294.881153601786,0.0005880534914080929,0.0,0.0,0.008981241737487041,0.011724255305048862,0.010953907477714842,1.4430509090919395e-15,0.004068469456742493,5.676193405444434e-06,5.676193405444434e-06,0.018054905928864853,5.676193405444434e-06,1.4048575663565322e-05,0.017807898602502283,0.01762427413355278,0.016943345648996248,0.016943345648996248,0.025934231008717633,0.1833008533331409,0.0,0.026746105471968817,0.0,0.0,1.99245198888782,0.0,1.0173834094820706,2.6271465195826215e-06,4.058795018582567e-07,0.0,0.0001450009281987976
no_transport_no_carrier,wave,proxy_0.20_0.05,0.0,0.025749858614290133,0.0,0.0216110417143985,0.006106914889743267,8.671157186452344e-05,0.006406409811461344,0.017335286674400173,0.09441832379282764,0.06339457856180768,46.816864233333035,0.0,0.7763502895832062,1.0,0.0,1.156551296512286,0.0,43193.946071214974,0.2481092136974136,0.0,0.0,1.5217639207839966,0.07507122167953639,0.07459276931391894,1.844175871693014e-14,0.00793486588615148,6.241929172859141e-05,6.241929172859141e-05,0.7741477328042189,6.241929172859141e-05,0.006497935780013601,0.7769298627972603,0.7796395868062973,0.9093588445749547,0.9093588445749547,0.1575323460662427,0.4027348483602206,0.0,0.8708280026912689,0.25,1.0774961709976196,4.600387858847777,0.0,0.0,0.0,0.0,0.0,0.08146411067961405,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,synthetic,3,wave_synth,0.0,0.0011400045977313022,0.0,0.00131971258073338,0.000329596179867793,1.9088987316858106e-05,1.0749994824363256e-05,0.00466312416890817,0.0035770817695251777,0.0007723332268348592,0.44120153976624127,0.0,0.028045275861393673,0.0,0.0,0.12944278107541665,0.0,36801.51782942079,0.024961522155311333,0.0,0.0,0.0042620269443993854,0.0652023109039447,0.06481188964168243,1.0264476522249578e-14,0.006835487063096139,5.934398375115021e-05,5.934398375115021e-05,0.029830751611052152,5.934398375115021e-05,0.00016897933316529153,0.029012893205746855,0.028379414121507494,0.10513848380035966,0.10513848380035966,0.06498384539032048,0.11112906954871737,0.0,0.026746105471968817,0.0,0.0,1.99245198888782,0.0,0.0,0.0,0.0,0.0,0.021279052043735914
randomized_metadata,wave,proxy_0.20_0.05,0.0,0.03377193217036418,0.0,0.02920919681815172,0.007209124630915337,1.8111079285176857e-06,0.0064198053377266555,0.0026720442383521004,0.12176825490314513,0.04147207116087278,145.95808920000127,0.46050426612297696,0.8950935900211334,1.0,0.0,2.2653266241153083,0.46050426612297696,51006.83593201389,0.2244830308482051,0.0,0.0,1.5280416458845139,0.008596140013348,0.008394542011956219,1.2957082917069813e-14,0.0016355322239481513,8.799119159362082e-07,8.799119159362082e-07,0.9045065815250078,8.799119159362082e-07,0.006506764349372436,0.9010672345757484,0.9064222450057665,0.8476065985030599,0.8476065985030599,0.0725708592734817,0.2892911434173584,0.0,0.8708280026912689,0.25,1.0774961709976196,4.600387858847777,0.20376514426122108,5.140217304229736,11.233100652694702,0.9923808512588342,0.0,0.12339315470308065,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,synthetic,3,wave_synth,0.0,0.0016315297726932046,0.0,0.0019305277063328132,0.0003066218360832076,1.3441626180292143e-06,3.401936265382228e-05,0.003409734756825771,0.002767809400060644,0.001589365648358589,1.3571716704821046,0.0027697381100657463,0.02356898893682919,0.0,0.0,0.16210343418823167,0.0027697381100657463,34319.846451578516,0.04361569890933995,0.0,0.0,0.02036592781670139,0.00806018033062308,0.007843598623997321,8.48433154593279e-15,0.0016763743751317165,1.173221280754191e-06,1.173221280754191e-06,0.0065713172128132,1.173221280754191e-06,0.00016143778837454412,0.022889842851034015,0.022583507240817133,0.03770569088390527,0.03770569088390527,0.07972348448829213,0.01974564999422925,0.0,0.026746105471968817,0.0,0.0,1.99245198888782,0.040988864640462926,0.22930575619450705,1.1025510671683574,0.4501392542238732,0.0,0.00600848167101629
full,wave,proxy_0.20_0.05,0.0,0.0004751607569536039,0.0,0.00012583140273313297,0.0022556214494721238,9.50033946386005e-06,0.0063401885110781426,0.0024887967427073615,0.07293566388802396,0.08613468339252803,148.92990446666713,3.933929777607167e-05,0.20700719890495142,1.0,0.0,0.3739068768918514,0.016091405414044857,443567.0950520833,0.007383269859322657,0.0,0.0,1.3073597153027852,0.02305955959794422,0.020363674964755774,2.3931168778044385e-14,0.010790877742692828,9.410675602339325e-06,9.410675602339325e-06,0.20480586277941862,9.410675602339325e-06,0.00634355175619324,0.20446439584096274,0.2039221009860436,0.9193110962708791,0.9193110962708791,0.02736919264942925,1.620785156885783,0.0,0.763738289475441,0.25,1.0774961709976196,0.6179926718274752,0.2341521628614929,5.38867574930191,5.310545305411021,0.9227373699347178,1.3640792022148769,0.009122991177719086,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,synthetic,3,wave_two_packet_no_interaction,0.0,5.066614813140116e-05,0.0,1.9524612654988015e-05,0.001030676668131171,2.106916311601994e-06,1.3365092287435223e-05,0.002067654252344634,0.00451124472466941,1.3296006563869952e-05,1.1623837559664283,2.2756812144994067e-06,0.009572634779432048,0.0,0.0,0.021757278587441056,1.927248237550854e-06,199531.13089846008,0.0006687939437319155,0.0,0.0,0.012289141301868287,0.0021099937603988837,0.00209620468249875,6.44079291498808e-16,0.000988546410430251,1.9643861426535864e-06,1.9643861426535864e-06,0.009265563502568139,1.9643861426535864e-06,3.1147495667656196e-05,0.009243853698777553,0.009233879213445758,0.042486059217799875,0.042486059217799875,0.04051449508753136,0.5064218427241717,0.0,0.005285779749859039,0.0,0.0,0.002936256156399331,0.01772481383369244,0.03901403513880431,0.0438201151588636,0.05939304666963007,0.02411730757535309,0.00186706842046897
full_no_flow_supervision,wave,proxy_0.20_0.05,0.0,0.00046398613772503775,0.0,0.0001241243896604121,0.002560616298675692,6.833002482646104e-06,0.006353582197334617,0.015086408541702486,0.07304082984208232,0.08471128028920956,149.22914133333447,0.007227463279074679,0.18689447393019995,1.0,0.0,0.4941032702724139,0.014299498211281994,390677.17578125,0.007699077483266592,0.0,0.0,1.270444894830386,0.018240834314686556,0.016271176321121555,2.4747691810296822e-14,0.008223392011132091,6.2848451041948765e-06,6.2848451041948765e-06,0.18528091410795847,6.2848451041948765e-06,0.006366817358260353,0.18577949640651545,0.1859855062017838,0.9377069535354773,0.9377069535354773,0.10992191444771984,2.6521501938501992,0.0,0.763738289475441,0.25,1.0774961709976196,0.6179926718274752,0.22842565127131012,5.428779860337575,5.2158583998680115,3.4181383152802787,1.371563887430562,0.0056232937301198644,MiNO-Plus_wingaussian_modshell_balanced_K12_modes16_patch16_ref0.05_rlp0.16_hfc0.16_rb-5_pdo0_diss0_symord0_symparspectral_order_wfconf2_trhamiltonian_verlet_framegabor_gaussian_sparse1_sklp0.16_tsyn1_tin1_tref0,synthetic,3,wave_two_packet_no_interaction,0.0,0.00015973825086063338,0.0,1.3864372041390164e-05,0.0019775514245618437,4.491380179158695e-06,9.590150212335973e-06,0.017989198162079882,0.01099596038301707,0.0009159835062588792,1.5437531509327527,0.003944823338056559,0.023447701951516922,0.0,0.0,0.03758812619457373,0.0009449706939209104,86591.214900301,0.0004840546320278907,0.0,0.0,0.01710396106289654,0.005042304690686812,0.004603537440996075,1.463847369816033e-16,0.0021800802337556767,3.6299329798803887e-06,3.6299329798803887e-06,0.022706335700526846,3.6299329798803887e-06,2.3413070675342736e-05,0.02217207128858485,0.02175935932083213,0.05401194536181097,0.05401194536181097,0.09540782853991436,0.06434708397178361,0.0,0.005285779749859039,0.0,0.0,0.002936256156399331,0.02217491153988684,0.051327359338351176,0.10202618434348656,1.8943874652268435,0.02985894794949931,0.000547025322282402
